,name,speaker,lab,time
788,PPep12_r122_I,R,i,39
789,PPep12_r122_I,R,i,40
790,PPep12_r122_I,R,i,41
791,PPep12_r122_I,R,i,42
792,PPep12_r122_I,R,i,43
793,PPep12_r122_I,R,i,44
794,PPep12_r122_I,R,i,45
795,PPep12_r122_I,R,i,46
796,PPep12_r122_I,R,i,47
797,PPep12_r122_I,R,i,48
798,PPep12_r122_I,R,i,49
799,PPep12_r122_I,R,i,50
800,PPep12_r122_I,R,i,51
801,PPep12_r122_I,R,i,52
802,PPep12_r122_I,R,i,53
803,PPep12_r122_I,R,i,54
804,PPep12_r122_I,R,i,55
805,PPep12_r122_I,R,i,56
806,PPep12_r122_I,R,i,57
807,PPep12_r122_I,R,i,58
808,PPep12_r122_I,R,i,59
809,PPep12_r122_I,R,i,60
810,PPep12_r122_I,R,i,61
811,PPep12_r122_I,R,i,62
812,PPep12_r122_I,R,i,63
813,PPep12_r122_I,R,i,64
814,PPep12_r122_I,R,i,65
815,PPep12_r122_I,R,i,66
816,PPep12_r122_I,R,i,67
817,PPep12_r122_I,R,i,68
818,PPep12_r122_I,R,i,69
819,PPep12_r122_I,R,i,70
820,PPep12_r122_I,R,i,71
821,PPep12_r122_I,R,i,72
822,PPep12_r122_I,R,i,73
823,PPep12_r122_I,R,i,74
824,PPep12_r122_I,R,i,75
825,PPep12_r135_I,R,i,1
826,PPep12_r135_I,R,i,2
827,PPep12_r135_I,R,i,3
828,PPep12_r135_I,R,i,4
829,PPep12_r135_I,R,i,5
830,PPep12_r135_I,R,i,6
831,PPep12_r135_I,R,i,7
832,PPep12_r135_I,R,i,8
833,PPep12_r135_I,R,i,9
834,PPep12_r135_I,R,i,10
835,PPep12_r135_I,R,i,11
836,PPep12_r135_I,R,i,12
837,PPep12_r135_I,R,i,13
838,PPep12_r135_I,R,i,14
839,PPep12_r135_I,R,i,15
840,PPep12_r135_I,R,i,16
841,PPep12_r135_I,R,i,17
842,PPep12_r135_I,R,i,18
843,PPep12_r135_I,R,i,19
844,PPep12_r135_I,R,i,20
845,PPep12_r135_I,R,i,21
846,PPep12_r135_I,R,i,22
847,PPep12_r135_I,R,i,23
848,PPep12_r135_I,R,i,24
849,PPep12_r135_I,R,i,25
850,PPep12_r135_I,R,i,26
851,PPep12_r135_I,R,i,27
852,PPep12_r135_I,R,i,28
853,PPep12_r135_I,R,i,29
854,PPep12_r135_I,R,i,30
855,PPep12_r135_I,R,i,31
856,PPep12_r135_I,R,i,32
857,PPep12_r135_I,R,i,33
858,PPep12_r135_I,R,i,34
859,PPep12_r135_I,R,i,35
860,PPep12_r135_I,R,i,36
861,PPep12_r135_I,R,i,37
862,PPep12_r135_I,R,i,38
863,PPep12_r135_I,R,i,39
864,PPep12_r135_I,R,i,40
865,PPep12_r135_I,R,i,41
866,PPep12_r135_I,R,i,42
867,PPep12_r135_I,R,i,43
868,PPep12_r135_I,R,i,44
869,PPep12_r135_I,R,i,45
870,PPep12_r135_I,R,i,46
871,PPep12_r135_I,R,i,47
872,PPep12_r135_I,R,i,48
873,PPep12_r135_I,R,i,49
874,PPep12_r135_I,R,i,50
875,PPep12_r135_I,R,i,51
876,PPep12_r135_I,R,i,52
877,PPep12_r135_I,R,i,53
878,PPep12_r135_I,R,i,54
879,PPep12_r135_I,R,i,55
880,PPep12_r135_I,R,i,56
881,PPep12_r135_I,R,i,57
882,PPep12_r135_I,R,i,58
883,PPep12_r135_I,R,i,59
884,PPep12_r135_I,R,i,60
885,PPep12_r135_I,R,i,61
886,PPep12_r135_I,R,i,62
887,PPep12_r135_I,R,i,63
888,PPep12_r135_I,R,i,64
889,PPep12_r135_I,R,i,65
890,PPep12_r135_I,R,i,66
891,PPep12_r135_I,R,i,67
892,PPep12_r135_I,R,i,68
893,PPep12_r135_I,R,i,69
894,PPep12_r135_I,R,i,70
895,PPep12_r135_I,R,i,71
896,PPep12_r135_I,R,i,72
897,PPep12_r135_I,R,i,73
898,PPep12_r135_I,R,i,74
899,PPep12_r135_I,R,i,75
900,SPPep12_r282,R,n,1
901,SPPep12_r282,R,n,2
902,SPPep12_r282,R,n,3
903,SPPep12_r282,R,n,4
904,SPPep12_r282,R,n,5
905,SPPep12_r282,R,n,6
906,SPPep12_r282,R,n,7
907,SPPep12_r282,R,n,8
908,SPPep12_r282,R,n,9
909,SPPep12_r282,R,n,10
910,SPPep12_r282,R,n,11
911,SPPep12_r282,R,n,12
912,SPPep12_r282,R,n,13
913,SPPep12_r282,R,n,14
914,SPPep12_r282,R,n,15
915,SPPep12_r282,R,n,16
916,SPPep12_r282,R,n,17
917,SPPep12_r282,R,n,18
918,SPPep12_r282,R,n,19
919,SPPep12_r282,R,n,20
920,SPPep12_r282,R,n,21
921,SPPep12_r282,R,n,22
922,SPPep12_r282,R,n,23
923,SPPep12_r282,R,n,24
924,SPPep12_r282,R,n,25
925,SPPep12_r282,R,n,26
926,SPPep12_r282,R,n,27
927,SPPep12_r282,R,n,28
928,SPPep12_r282,R,n,29
929,SPPep12_r282,R,n,30
930,SPPep12_r282,R,n,31
931,SPPep12_r282,R,n,32
932,SPPep12_r282,R,n,33
933,SPPep12_r282,R,n,34
934,SPPep12_r282,R,n,35
935,SPPep12_r282,R,n,36
936,SPPep12_r282,R,n,37
937,SPPep12_r282,R,n,38
938,SPPep12_r282,R,n,39
939,SPPep12_r282,R,n,40
940,SPPep12_r282,R,n,41
941,SPPep12_r282,R,n,42
942,SPPep12_r282,R,n,43
943,SPPep12_r282,R,n,44
944,SPPep12_r282,R,n,45
945,SPPep12_r282,R,n,46
946,SPPep12_r282,R,n,47
947,SPPep12_r282,R,n,48
948,SPPep12_r282,R,n,49
949,SPPep12_r282,R,n,50
950,SPPep12_r282,R,n,51
951,SPPep12_r282,R,n,52
952,SPPep12_r282,R,n,53
953,SPPep12_r282,R,n,54
954,SPPep12_r282,R,n,55
955,SPPep12_r282,R,n,56
956,SPPep12_r282,R,n,57
957,SPPep12_r282,R,n,58
958,SPPep12_r282,R,n,59
959,SPPep12_r282,R,n,60
960,SPPep12_r282,R,n,61
961,SPPep12_r282,R,n,62
962,SPPep12_r282,R,n,63
963,SPPep12_r282,R,n,64
964,SPPep12_r282,R,n,65
965,SPPep12_r282,R,n,66
966,SPPep12_r282,R,n,67
967,SPPep12_r282,R,n,68
968,SPPep12_r282,R,n,69
969,SPPep12_r282,R,n,70
970,SPPep12_r282,R,n,71
971,SPPep12_r282,R,n,72
972,SPPep12_r282,R,n,73
973,SPPep12_r282,R,n,74
974,SPPep12_r282,R,n,75
975,PPep12_r127_I,R,i,1
976,PPep12_r127_I,R,i,2
977,PPep12_r127_I,R,i,3
978,PPep12_r127_I,R,i,4
979,PPep12_r127_I,R,i,5
980,PPep12_r127_I,R,i,6
981,PPep12_r127_I,R,i,7
982,PPep12_r127_I,R,i,8
983,PPep12_r127_I,R,i,9
984,PPep12_r127_I,R,i,10
985,PPep12_r127_I,R,i,11
986,PPep12_r127_I,R,i,12
987,PPep12_r127_I,R,i,13
988,PPep12_r127_I,R,i,14
989,PPep12_r127_I,R,i,15
990,PPep12_r127_I,R,i,16
991,PPep12_r127_I,R,i,17
992,PPep12_r127_I,R,i,18
993,PPep12_r127_I,R,i,19
994,PPep12_r127_I,R,i,20
995,PPep12_r127_I,R,i,21
996,PPep12_r127_I,R,i,22
997,PPep12_r127_I,R,i,23
998,PPep12_r127_I,R,i,24
999,PPep12_r127_I,R,i,25
1000,PPep12_r127_I,R,i,26
1001,PPep12_r127_I,R,i,27
1002,PPep12_r127_I,R,i,28
1003,PPep12_r127_I,R,i,29
1004,PPep12_r127_I,R,i,30
1005,PPep12_r127_I,R,i,31
1006,PPep12_r127_I,R,i,32
1007,PPep12_r127_I,R,i,33
1008,PPep12_r127_I,R,i,34
1009,PPep12_r127_I,R,i,35
1010,PPep12_r127_I,R,i,36
1011,PPep12_r127_I,R,i,37
1012,PPep12_r127_I,R,i,38
1013,PPep12_r127_I,R,i,39
1014,PPep12_r127_I,R,i,40
1015,PPep12_r127_I,R,i,41
1016,PPep12_r127_I,R,i,42
1017,PPep12_r127_I,R,i,43
1018,PPep12_r127_I,R,i,44
1019,PPep12_r127_I,R,i,45
1020,PPep12_r127_I,R,i,46
1021,PPep12_r127_I,R,i,47
1022,PPep12_r127_I,R,i,48
1023,PPep12_r127_I,R,i,49
1024,PPep12_r127_I,R,i,50
1025,PPep12_r127_I,R,i,51
1026,PPep12_r127_I,R,i,52
1027,PPep12_r127_I,R,i,53
1028,PPep12_r127_I,R,i,54
1029,PPep12_r127_I,R,i,55
1030,PPep12_r127_I,R,i,56
1031,PPep12_r127_I,R,i,57
1032,PPep12_r127_I,R,i,58
1033,PPep12_r127_I,R,i,59
1034,PPep12_r127_I,R,i,60
1035,PPep12_r127_I,R,i,61
1036,PPep12_r127_I,R,i,62
1037,PPep12_r127_I,R,i,63
1038,PPep12_r127_I,R,i,64
1039,PPep12_r127_I,R,i,65
1040,PPep12_r127_I,R,i,66
1041,PPep12_r127_I,R,i,67
1042,PPep12_r127_I,R,i,68
1043,PPep12_r127_I,R,i,69
1044,PPep12_r127_I,R,i,70
1045,PPep12_r127_I,R,i,71
1046,PPep12_r127_I,R,i,72
1047,PPep12_r127_I,R,i,73
1048,PPep12_r127_I,R,i,74
1049,PPep12_r127_I,R,i,75
1050,PPep12_r83_I,R,i,1
1051,PPep12_r83_I,R,i,2
1052,PPep12_r83_I,R,i,3
1053,PPep12_r83_I,R,i,4
1054,PPep12_r83_I,R,i,5
1055,PPep12_r83_I,R,i,6
1056,PPep12_r83_I,R,i,7
1057,PPep12_r83_I,R,i,8
1058,PPep12_r83_I,R,i,9
1059,PPep12_r83_I,R,i,10
1060,PPep12_r83_I,R,i,11
1061,PPep12_r83_I,R,i,12
1062,PPep12_r83_I,R,i,13
1063,PPep12_r83_I,R,i,14
1064,PPep12_r83_I,R,i,15
1065,PPep12_r83_I,R,i,16
1066,PPep12_r83_I,R,i,17
1067,PPep12_r83_I,R,i,18
1068,PPep12_r83_I,R,i,19
1069,PPep12_r83_I,R,i,20
1070,PPep12_r83_I,R,i,21
1071,PPep12_r83_I,R,i,22
1072,PPep12_r83_I,R,i,23
1073,PPep12_r83_I,R,i,24
1074,PPep12_r83_I,R,i,25
1075,PPep12_r83_I,R,i,26
1076,PPep12_r83_I,R,i,27
1077,PPep12_r83_I,R,i,28
1078,PPep12_r83_I,R,i,29
1079,PPep12_r83_I,R,i,30
1080,PPep12_r83_I,R,i,31
1081,PPep12_r83_I,R,i,32
1082,PPep12_r83_I,R,i,33
1083,PPep12_r83_I,R,i,34
1084,PPep12_r83_I,R,i,35
1085,PPep12_r83_I,R,i,36
1086,PPep12_r83_I,R,i,37
1087,PPep12_r83_I,R,i,38
1088,PPep12_r83_I,R,i,39
1089,PPep12_r83_I,R,i,40
1090,PPep12_r83_I,R,i,41
1091,PPep12_r83_I,R,i,42
1092,PPep12_r83_I,R,i,43
1093,PPep12_r83_I,R,i,44
1094,PPep12_r83_I,R,i,45
1095,PPep12_r83_I,R,i,46
1096,PPep12_r83_I,R,i,47
1097,PPep12_r83_I,R,i,48
1098,PPep12_r83_I,R,i,49
1099,PPep12_r83_I,R,i,50
1100,PPep12_r83_I,R,i,51
1101,PPep12_r83_I,R,i,52
1102,PPep12_r83_I,R,i,53
1103,PPep12_r83_I,R,i,54
1104,PPep12_r83_I,R,i,55
1105,PPep12_r83_I,R,i,56
1106,PPep12_r83_I,R,i,57
1107,PPep12_r83_I,R,i,58
1108,PPep12_r83_I,R,i,59
1109,PPep12_r83_I,R,i,60
1110,PPep12_r83_I,R,i,61
1111,PPep12_r83_I,R,i,62
1112,PPep12_r83_I,R,i,63
1113,PPep12_r83_I,R,i,64
1114,PPep12_r83_I,R,i,65
1115,PPep12_r83_I,R,i,66
1116,PPep12_r83_I,R,i,67
1117,PPep12_r83_I,R,i,68
1118,PPep12_r83_I,R,i,69
1119,PPep12_r83_I,R,i,70
1120,PPep12_r83_I,R,i,71
1121,PPep12_r83_I,R,i,72
1122,PPep12_r83_I,R,i,73
1123,PPep12_r83_I,R,i,74
1124,PPep12_r83_I,R,i,75
1125,SPPep12_r70,R,n,1
1126,SPPep12_r70,R,n,2
1127,SPPep12_r70,R,n,3
1128,SPPep12_r70,R,n,4
1129,SPPep12_r70,R,n,5
1130,SPPep12_r70,R,n,6
1131,SPPep12_r70,R,n,7
1132,SPPep12_r70,R,n,8
1133,SPPep12_r70,R,n,9
1134,SPPep12_r70,R,n,10
1135,SPPep12_r70,R,n,11
1136,SPPep12_r70,R,n,12
1137,SPPep12_r70,R,n,13
1138,SPPep12_r70,R,n,14
1139,SPPep12_r70,R,n,15
1140,SPPep12_r70,R,n,16
1141,SPPep12_r70,R,n,17
1142,SPPep12_r70,R,n,18
1143,SPPep12_r70,R,n,19
1144,SPPep12_r70,R,n,20
1145,SPPep12_r70,R,n,21
1146,SPPep12_r70,R,n,22
1147,SPPep12_r70,R,n,23
1148,SPPep12_r70,R,n,24
1149,SPPep12_r70,R,n,25
1150,SPPep12_r70,R,n,26
1151,SPPep12_r70,R,n,27
1152,SPPep12_r70,R,n,28
1153,SPPep12_r70,R,n,29
1154,SPPep12_r70,R,n,30
1155,SPPep12_r70,R,n,31
1156,SPPep12_r70,R,n,32
1157,SPPep12_r70,R,n,33
1158,SPPep12_r70,R,n,34
1159,SPPep12_r70,R,n,35
1160,SPPep12_r70,R,n,36
1161,SPPep12_r70,R,n,37
1162,SPPep12_r70,R,n,38
1163,SPPep12_r70,R,n,39
1164,SPPep12_r70,R,n,40
1165,SPPep12_r70,R,n,41
1166,SPPep12_r70,R,n,42
1167,SPPep12_r70,R,n,43
1168,SPPep12_r70,R,n,44
1169,SPPep12_r70,R,n,45
1170,SPPep12_r70,R,n,46
1171,SPPep12_r70,R,n,47
1172,SPPep12_r70,R,n,48
1173,SPPep12_r70,R,n,49
1174,SPPep12_r70,R,n,50
1175,SPPep12_r70,R,n,51
1176,SPPep12_r70,R,n,52
1177,SPPep12_r70,R,n,53
1178,SPPep12_r70,R,n,54
1179,SPPep12_r70,R,n,55
1180,SPPep12_r70,R,n,56
1181,SPPep12_r70,R,n,57
1182,SPPep12_r70,R,n,58
1183,SPPep12_r70,R,n,59
1184,SPPep12_r70,R,n,60
1185,SPPep12_r70,R,n,61
1186,SPPep12_r70,R,n,62
1187,SPPep12_r70,R,n,63
1188,SPPep12_r70,R,n,64
1189,SPPep12_r70,R,n,65
1190,SPPep12_r70,R,n,66
1191,SPPep12_r70,R,n,67
1192,SPPep12_r70,R,n,68
1193,SPPep12_r70,R,n,69
1194,SPPep12_r70,R,n,70
1195,SPPep12_r70,R,n,71
1196,SPPep12_r70,R,n,72
1197,SPPep12_r70,R,n,73
1198,SPPep12_r70,R,n,74
1199,SPPep12_r70,R,n,75
1200,SPPep12_r96,R,n,1
1201,SPPep12_r96,R,n,2
1202,SPPep12_r96,R,n,3
1203,SPPep12_r96,R,n,4
1204,SPPep12_r96,R,n,5
1205,SPPep12_r96,R,n,6
1206,SPPep12_r96,R,n,7
1207,SPPep12_r96,R,n,8
1208,SPPep12_r96,R,n,9
1209,SPPep12_r96,R,n,10
1210,SPPep12_r96,R,n,11
1211,SPPep12_r96,R,n,12
1212,SPPep12_r96,R,n,13
1213,SPPep12_r96,R,n,14
1214,SPPep12_r96,R,n,15
1215,SPPep12_r96,R,n,16
1216,SPPep12_r96,R,n,17
1217,SPPep12_r96,R,n,18
1218,SPPep12_r96,R,n,19
1219,SPPep12_r96,R,n,20
1220,SPPep12_r96,R,n,21
1221,SPPep12_r96,R,n,22
1222,SPPep12_r96,R,n,23
1223,SPPep12_r96,R,n,24
1224,SPPep12_r96,R,n,25
1225,SPPep12_r96,R,n,26
1226,SPPep12_r96,R,n,27
1227,SPPep12_r96,R,n,28
1228,SPPep12_r96,R,n,29
1229,SPPep12_r96,R,n,30
1230,SPPep12_r96,R,n,31
1231,SPPep12_r96,R,n,32
1232,SPPep12_r96,R,n,33
1233,SPPep12_r96,R,n,34
1234,SPPep12_r96,R,n,35
1235,SPPep12_r96,R,n,36
1236,SPPep12_r96,R,n,37
1237,SPPep12_r96,R,n,38
1238,SPPep12_r96,R,n,39
1239,SPPep12_r96,R,n,40
1240,SPPep12_r96,R,n,41
1241,SPPep12_r96,R,n,42
1242,SPPep12_r96,R,n,43
1243,SPPep12_r96,R,n,44
1244,SPPep12_r96,R,n,45
1245,SPPep12_r96,R,n,46
1246,SPPep12_r96,R,n,47
1247,SPPep12_r96,R,n,48
1248,SPPep12_r96,R,n,49
1249,SPPep12_r96,R,n,50
1250,SPPep12_r96,R,n,51
1251,SPPep12_r96,R,n,52
1252,SPPep12_r96,R,n,53
1253,SPPep12_r96,R,n,54
1254,SPPep12_r96,R,n,55
1255,SPPep12_r96,R,n,56
1256,SPPep12_r96,R,n,57
1257,SPPep12_r96,R,n,58
1258,SPPep12_r96,R,n,59
1259,SPPep12_r96,R,n,60
1260,SPPep12_r96,R,n,61
1261,SPPep12_r96,R,n,62
1262,SPPep12_r96,R,n,63
1263,SPPep12_r96,R,n,64
1264,SPPep12_r96,R,n,65
1265,SPPep12_r96,R,n,66
1266,SPPep12_r96,R,n,67
1267,SPPep12_r96,R,n,68
1268,SPPep12_r96,R,n,69
1269,SPPep12_r96,R,n,70
1270,SPPep12_r96,R,n,71
1271,SPPep12_r96,R,n,72
1272,SPPep12_r96,R,n,73
1273,SPPep12_r96,R,n,74
1274,SPPep12_r96,R,n,75
1275,SPPep12_r278,R,n,1
1276,SPPep12_r278,R,n,2
1277,SPPep12_r278,R,n,3
1278,SPPep12_r278,R,n,4
1279,SPPep12_r278,R,n,5
1280,SPPep12_r278,R,n,6
1281,SPPep12_r278,R,n,7
1282,SPPep12_r278,R,n,8
1283,SPPep12_r278,R,n,9
1284,SPPep12_r278,R,n,10
1285,SPPep12_r278,R,n,11
1286,SPPep12_r278,R,n,12
1287,SPPep12_r278,R,n,13
1288,SPPep12_r278,R,n,14
1289,SPPep12_r278,R,n,15
1290,SPPep12_r278,R,n,16
1291,SPPep12_r278,R,n,17
1292,SPPep12_r278,R,n,18
1293,SPPep12_r278,R,n,19
1294,SPPep12_r278,R,n,20
1295,SPPep12_r278,R,n,21
1296,SPPep12_r278,R,n,22
1297,SPPep12_r278,R,n,23
1298,SPPep12_r278,R,n,24
1299,SPPep12_r278,R,n,25
1300,SPPep12_r278,R,n,26
1301,SPPep12_r278,R,n,27
1302,SPPep12_r278,R,n,28
1303,SPPep12_r278,R,n,29
1304,SPPep12_r278,R,n,30
1305,SPPep12_r278,R,n,31
1306,SPPep12_r278,R,n,32
1307,SPPep12_r278,R,n,33
1308,SPPep12_r278,R,n,34
1309,SPPep12_r278,R,n,35
1310,SPPep12_r278,R,n,36
1311,SPPep12_r278,R,n,37
1312,SPPep12_r278,R,n,38
1313,SPPep12_r278,R,n,39
1314,SPPep12_r278,R,n,40
1315,SPPep12_r278,R,n,41
1316,SPPep12_r278,R,n,42
1317,SPPep12_r278,R,n,43
1318,SPPep12_r278,R,n,44
1319,SPPep12_r278,R,n,45
1320,SPPep12_r278,R,n,46
1321,SPPep12_r278,R,n,47
1322,SPPep12_r278,R,n,48
1323,SPPep12_r278,R,n,49
1324,SPPep12_r278,R,n,50
1325,SPPep12_r278,R,n,51
1326,SPPep12_r278,R,n,52
1327,SPPep12_r278,R,n,53
1328,SPPep12_r278,R,n,54
1329,SPPep12_r278,R,n,55
1330,SPPep12_r278,R,n,56
1331,SPPep12_r278,R,n,57
1332,SPPep12_r278,R,n,58
1333,SPPep12_r278,R,n,59
1334,SPPep12_r278,R,n,60
1335,SPPep12_r278,R,n,61
1336,SPPep12_r278,R,n,62
1337,SPPep12_r278,R,n,63
1338,SPPep12_r278,R,n,64
1339,SPPep12_r278,R,n,65
1340,SPPep12_r278,R,n,66
1341,SPPep12_r278,R,n,67
1342,SPPep12_r278,R,n,68
1343,SPPep12_r278,R,n,69
1344,SPPep12_r278,R,n,70
1345,SPPep12_r278,R,n,71
1346,SPPep12_r278,R,n,72
1347,SPPep12_r278,R,n,73
1348,SPPep12_r278,R,n,74
1349,SPPep12_r278,R,n,75
1350,PPep12_r104_I,R,i,1
1351,PPep12_r104_I,R,i,2
1352,PPep12_r104_I,R,i,3
1353,PPep12_r104_I,R,i,4
1354,PPep12_r104_I,R,i,5
1355,PPep12_r104_I,R,i,6
1356,PPep12_r104_I,R,i,7
1357,PPep12_r104_I,R,i,8
1358,PPep12_r104_I,R,i,9
1359,PPep12_r104_I,R,i,10
1360,PPep12_r104_I,R,i,11
1361,PPep12_r104_I,R,i,12
1362,PPep12_r104_I,R,i,13
1363,PPep12_r104_I,R,i,14
1364,PPep12_r104_I,R,i,15
1365,PPep12_r104_I,R,i,16
1366,PPep12_r104_I,R,i,17
1367,PPep12_r104_I,R,i,18
1368,PPep12_r104_I,R,i,19
1369,PPep12_r104_I,R,i,20
1370,PPep12_r104_I,R,i,21
1371,PPep12_r104_I,R,i,22
1372,PPep12_r104_I,R,i,23
1373,PPep12_r104_I,R,i,24
1374,PPep12_r104_I,R,i,25
1375,PPep12_r104_I,R,i,26
1376,PPep12_r104_I,R,i,27
1377,PPep12_r104_I,R,i,28
1378,PPep12_r104_I,R,i,29
1379,PPep12_r104_I,R,i,30
1380,PPep12_r104_I,R,i,31
1381,PPep12_r104_I,R,i,32
1382,PPep12_r104_I,R,i,33
1383,PPep12_r104_I,R,i,34
1384,PPep12_r104_I,R,i,35
1385,PPep12_r104_I,R,i,36
1386,PPep12_r104_I,R,i,37
1387,PPep12_r104_I,R,i,38
1388,PPep12_r104_I,R,i,39
1389,PPep12_r104_I,R,i,40
1390,PPep12_r104_I,R,i,41
1391,PPep12_r104_I,R,i,42
1392,PPep12_r104_I,R,i,43
1393,PPep12_r104_I,R,i,44
1394,PPep12_r104_I,R,i,45
1395,PPep12_r104_I,R,i,46
1396,PPep12_r104_I,R,i,47
1397,PPep12_r104_I,R,i,48
1398,PPep12_r104_I,R,i,49
1399,PPep12_r104_I,R,i,50
1400,PPep12_r104_I,R,i,51
1401,PPep12_r104_I,R,i,52
1402,PPep12_r104_I,R,i,53
1403,PPep12_r104_I,R,i,54
1404,PPep12_r104_I,R,i,55
1405,PPep12_r104_I,R,i,56
1406,PPep12_r104_I,R,i,57
1407,PPep12_r104_I,R,i,58
1408,PPep12_r104_I,R,i,59
1409,PPep12_r104_I,R,i,60
1410,PPep12_r104_I,R,i,61
1411,PPep12_r104_I,R,i,62
1412,PPep12_r104_I,R,i,63
1413,PPep12_r104_I,R,i,64
1414,PPep12_r104_I,R,i,65
1415,PPep12_r104_I,R,i,66
1416,PPep12_r104_I,R,i,67
1417,PPep12_r104_I,R,i,68
1418,PPep12_r104_I,R,i,69
1419,PPep12_r104_I,R,i,70
1420,PPep12_r104_I,R,i,71
1421,PPep12_r104_I,R,i,72
1422,PPep12_r104_I,R,i,73
1423,PPep12_r104_I,R,i,74
1424,PPep12_r104_I,R,i,75
1425,SPPep12_r11,R,n,1
1426,SPPep12_r11,R,n,2
1427,SPPep12_r11,R,n,3
1428,SPPep12_r11,R,n,4
1429,SPPep12_r11,R,n,5
1430,SPPep12_r11,R,n,6
1431,SPPep12_r11,R,n,7
1432,SPPep12_r11,R,n,8
1433,SPPep12_r11,R,n,9
1434,SPPep12_r11,R,n,10
1435,SPPep12_r11,R,n,11
1436,SPPep12_r11,R,n,12
1437,SPPep12_r11,R,n,13
1438,SPPep12_r11,R,n,14
1439,SPPep12_r11,R,n,15
1440,SPPep12_r11,R,n,16
1441,SPPep12_r11,R,n,17
1442,SPPep12_r11,R,n,18
1443,SPPep12_r11,R,n,19
1444,SPPep12_r11,R,n,20
1445,SPPep12_r11,R,n,21
1446,SPPep12_r11,R,n,22
1447,SPPep12_r11,R,n,23
1448,SPPep12_r11,R,n,24
1449,SPPep12_r11,R,n,25
1450,SPPep12_r11,R,n,26
1451,SPPep12_r11,R,n,27
1452,SPPep12_r11,R,n,28
1453,SPPep12_r11,R,n,29
1454,SPPep12_r11,R,n,30
1455,SPPep12_r11,R,n,31
1456,SPPep12_r11,R,n,32
1457,SPPep12_r11,R,n,33
1458,SPPep12_r11,R,n,34
1459,SPPep12_r11,R,n,35
1460,SPPep12_r11,R,n,36
1461,SPPep12_r11,R,n,37
1462,SPPep12_r11,R,n,38
1463,SPPep12_r11,R,n,39
1464,SPPep12_r11,R,n,40
1465,SPPep12_r11,R,n,41
1466,SPPep12_r11,R,n,42
1467,SPPep12_r11,R,n,43
1468,SPPep12_r11,R,n,44
1469,SPPep12_r11,R,n,45
1470,SPPep12_r11,R,n,46
1471,SPPep12_r11,R,n,47
1472,SPPep12_r11,R,n,48
1473,SPPep12_r11,R,n,49
1474,SPPep12_r11,R,n,50
1475,SPPep12_r11,R,n,51
1476,SPPep12_r11,R,n,52
1477,SPPep12_r11,R,n,53
1478,SPPep12_r11,R,n,54
1479,SPPep12_r11,R,n,55
1480,SPPep12_r11,R,n,56
1481,SPPep12_r11,R,n,57
1482,SPPep12_r11,R,n,58
1483,SPPep12_r11,R,n,59
1484,SPPep12_r11,R,n,60
1485,SPPep12_r11,R,n,61
1486,SPPep12_r11,R,n,62
1487,SPPep12_r11,R,n,63
1488,SPPep12_r11,R,n,64
1489,SPPep12_r11,R,n,65
1490,SPPep12_r11,R,n,66
1491,SPPep12_r11,R,n,67
1492,SPPep12_r11,R,n,68
1493,SPPep12_r11,R,n,69
1494,SPPep12_r11,R,n,70
1495,SPPep12_r11,R,n,71
1496,SPPep12_r11,R,n,72
1497,SPPep12_r11,R,n,73
1498,SPPep12_r11,R,n,74
1499,SPPep12_r11,R,n,75
1500,SPPep12_r109,R,n,1
1501,SPPep12_r109,R,n,2
1502,SPPep12_r109,R,n,3
1503,SPPep12_r109,R,n,4
1504,SPPep12_r109,R,n,5
1505,SPPep12_r109,R,n,6
1506,SPPep12_r109,R,n,7
1507,SPPep12_r109,R,n,8
1508,SPPep12_r109,R,n,9
1509,SPPep12_r109,R,n,10
1510,SPPep12_r109,R,n,11
1511,SPPep12_r109,R,n,12
1512,SPPep12_r109,R,n,13
1513,SPPep12_r109,R,n,14
1514,SPPep12_r109,R,n,15
1515,SPPep12_r109,R,n,16
1516,SPPep12_r109,R,n,17
1517,SPPep12_r109,R,n,18
1518,SPPep12_r109,R,n,19
1519,SPPep12_r109,R,n,20
1520,SPPep12_r109,R,n,21
1521,SPPep12_r109,R,n,22
1522,SPPep12_r109,R,n,23
1523,SPPep12_r109,R,n,24
1524,SPPep12_r109,R,n,25
1525,SPPep12_r109,R,n,26
1526,SPPep12_r109,R,n,27
1527,SPPep12_r109,R,n,28
1528,SPPep12_r109,R,n,29
1529,SPPep12_r109,R,n,30
1530,SPPep12_r109,R,n,31
1531,SPPep12_r109,R,n,32
1532,SPPep12_r109,R,n,33
1533,SPPep12_r109,R,n,34
1534,SPPep12_r109,R,n,35
1535,SPPep12_r109,R,n,36
1536,SPPep12_r109,R,n,37
1537,SPPep12_r109,R,n,38
1538,SPPep12_r109,R,n,39
1539,SPPep12_r109,R,n,40
1540,SPPep12_r109,R,n,41
1541,SPPep12_r109,R,n,42
1542,SPPep12_r109,R,n,43
1543,SPPep12_r109,R,n,44
1544,SPPep12_r109,R,n,45
1545,SPPep12_r109,R,n,46
1546,SPPep12_r109,R,n,47
1547,SPPep12_r109,R,n,48
1548,SPPep12_r109,R,n,49
1549,SPPep12_r109,R,n,50
1550,SPPep12_r109,R,n,51
1551,SPPep12_r109,R,n,52
1552,SPPep12_r109,R,n,53
1553,SPPep12_r109,R,n,54
1554,SPPep12_r109,R,n,55
1555,SPPep12_r109,R,n,56
1556,SPPep12_r109,R,n,57
1557,SPPep12_r109,R,n,58
