id,speaker,label
SBep2_d375-N,d,N
SBep28_d714-I,d,I
SBep6_d455-I,d,I
SBep6_d406-I,d,I
SBep6_d266-I,d,I
SBep28_d589-I,d,I
SBep23_d227-I,d,I
SBep21_d1474-I,d,I
SBep23_d609-N,d,N
SBep6_d159-I,d,I
SBep2_d275-I,d,I
SBep6_d912-N,d,N
SBep6_d734-I,d,I
SBep21_d1648-I,d,I
SBep2_d230-I,d,I
SBep6_d588-I,d,I
SBep21_d1365-N,d,N
SBep21_d224-N,d,N
SBep21_d1011-N,d,N
SBep2_d382-I,d,I
SBep21_d1844-I,d,I
SBep23_d1519-N,d,N
SBep21_d1049-I,d,I
SBep6_d684-N,d,N
SBep23_d802-N,d,N
SBep21_d166-I,d,I
SBep23_d418-I,d,I
SBep21_d1650-N,d,N
SBep21_d1577-I,d,I
SBep6_d823-I,d,I
SBep28_d454-I,d,I
SBep21_d303-N,d,N
SBep21_d1588-I,d,I
SBep21_d1690-N,d,N
SBep21_d358-I,d,I
SBep23_d958-I,d,I
SBep2_d463-I,d,I
SBep23_d929-N,d,N
SBep6_d76-I,d,I
SBep2_d280-I,d,I
SBep28_d719-N,d,N
SBep21_d913-I,d,I
SBep21_d422-I,d,I
SBep23_d24-I,d,I
SBep21_d1545-I,d,I
SBep23_d1146-N,d,N
SBep23_d1326-N,d,N
SBep23_d438-N,d,N
SBep28_d409-N,d,N
SBep6_d386-I,d,I
SBep28_d676-I,d,I
SBep2_d29-N,d,N
SBep21_d1828-N,d,N
SBep2_d122-I,d,I
SBep6_d144-N,d,N
SBep2_d578-I,d,I
SBep23_d1081-I,d,I
SBep6_d409-I,d,I
SBep6_d246-I,d,I
SBep2_d420-I,d,I
SBep6_d829-N,d,N
SBep2_d521-I,d,I
SBep6_d245-I,d,I
SBep6_d727-I,d,I
SBep21_d797-I,d,I
SBep2_d149-I,d,I
SBep21_d1652-N,d,N
SBep23_d1061-I,d,I
SBep21_d36-I,d,I
