id,speaker,label
SBep2_d42-N,d,N
SBep23_d1337-N,d,N
SBep21_d1435-I,d,I
SBep28_d215-N,d,N
SBep21_d1250-I,d,I
SBep2_c231-N,c,N
SBep6_d823-I,d,I
SBep6_c141-I,c,I
SBep23_o253-N,o,N
SBep21_c1206-N,c,N
SBep21_d738-I,d,I
SBep2_e418-I,e,I
SBep6_d23-I,d,I
SBep21_s956-N,s,N
SBep2_d407-N,d,N
SBep21_d492-N,d,N
SBep21_s460-N,s,N
SBep21_c379-I,c,I
SBep21_d870-I,d,I
SBep28_d173-I,d,I
SBep23_d22-I,d,I
SBep21_c593-I,c,I
SBep2_d401-I,d,I
SBep6_d440-I,d,I
SBep28_c476-N,c,N
SBep21_d123-I,d,I
SBep6_j222-I,j,I
SBep23_o1240-N,o,N
SBep6_d169-I,d,I
SBep21_c770-I,c,I
SBep2_e412-N,e,N
SBep21_c1729-N,c,N
SBep2_e522-I,e,I
SBep6_d660-I,d,I
SBep21_d255-N,d,N
SBep6_c18-I,c,I
SBep28_d364-I,d,I
SBep6_j547-I,j,I
SBep23_c58-I,c,I
SBep23_o1178-I,o,I
SBep23_d592-I,d,I
SBep23_c410-I,c,I
SBep2_e552-N,e,N
SBep21_c1242-N,c,N
SBep6_d58-I,d,I
SBep6_d262-I,d,I
SBep21_d616-I,d,I
SBep21_c1580-N,c,N
SBep21_d469-I,d,I
SBep23_o937-N,o,N
SBep21_d923-I,d,I
SBep21_d1605-N,d,N
SBep28_c725-N,c,N
SBep21_d1651-N,d,N
SBep23_d38-I,d,I
SBep21_s1802-N,s,N
SBep23_o250-N,o,N
SBep21_c1337-I,c,I
SBep21_d1414-I,d,I
SBep21_c434-N,c,N
SBep21_s1256-N,s,N
SBep23_d848-N,d,N
SBep6_d652-N,d,N
SBep23_o443-N,o,N
SBep28_c356-N,c,N
SBep23_c574-I,c,I
SBep23_c1004-N,c,N
SBep2_c214-I,c,I
SBep21_c330-I,c,I
SBep28_u521-N,u,N
SBep6_j818-I,j,I
SBep21_c1823-I,c,I
SBep23_o143-I,o,I
SBep28_d156-I,d,I
SBep6_j158-I,j,I
SBep2_c478-N,c,N
SBep21_d1135-I,d,I
SBep6_j923-I,j,I
SBep23_o1267-N,o,N
SBep21_s183-N,s,N
SBep2_c361-N,c,N
SBep6_d387-I,d,I
SBep28_u323-N,u,N
SBep6_j388-I,j,I
SBep21_c1156-I,c,I
SBep21_d858-I,d,I
SBep21_d888-I,d,I
SBep21_d1718-N,d,N
SBep28_d85-I,d,I
SBep21_d988-N,d,N
SBep21_c796-I,c,I
SBep6_c102-N,c,N
SBep28_d489-N,d,N
SBep2_d280-I,d,I
SBep28_c588-N,c,N
SBep6_d945-N,d,N
SBep23_o1499-I,o,I
SBep6_j177-I,j,I
SBep2_d238-I,d,I
SBep28_u128-N,u,N
SBep28_c498-N,c,N
SBep21_s595-N,s,N
SBep28_c290-N,c,N
SBep6_d761-I,d,I
SBep28_c298-N,c,N
SBep28_d221-I,d,I
SBep21_d1910-I,d,I
SBep23_o496-N,o,N
SBep23_o934-N,o,N
SBep2_d598-I,d,I
SBep2_c385-N,c,N
SBep2_d413-N,d,N
SBep6_j977-I,j,I
SBep6_c746-N,c,N
SBep23_c1225-N,c,N
SBep6_j897-N,j,N
SBep21_s1716-N,s,N
SBep2_d510-N,d,N
SBep21_s1883-I,s,I
SBep28_c82-N,c,N
SBep6_d405-I,d,I
SBep21_c1312-I,c,I
SBep2_c506-N,c,N
SBep2_d389-I,d,I
SBep28_d664-I,d,I
SBep21_c661-N,c,N
SBep23_c400-I,c,I
SBep21_s1458-N,s,N
SBep21_s491-N,s,N
SBep6_j88-N,j,N
SBep21_d1644-I,d,I
SBep2_e63-I,e,I
SBep21_d1675-I,d,I
SBep28_d581-N,d,N
SBep21_d556-I,d,I
SBep23_o391-N,o,N
SBep28_c724-N,c,N
SBep6_c422-I,c,I
SBep21_s463-N,s,N
SBep23_d456-I,d,I
SBep28_c226-N,c,N
SBep23_d699-I,d,I
SBep2_d583-N,d,N
SBep23_o1472-N,o,N
SBep2_c34-N,c,N
SBep21_d1231-N,d,N
SBep23_d878-N,d,N
SBep2_d64-N,d,N
SBep6_d1036-I,d,I
SBep23_d790-I,d,I
SBep28_c573-N,c,N
SBep6_c431-I,c,I
SBep6_d832-N,d,N
SBep23_d1468-N,d,N
SBep2_d167-N,d,N
SBep23_d923-N,d,N
SBep23_c1228-N,c,N
SBep21_d1684-I,d,I
SBep2_d289-I,d,I
SBep21_d220-N,d,N
SBep21_d1824-N,d,N
SBep6_j414-N,j,N
SBep6_c146-N,c,N
SBep23_c1003-N,c,N
SBep21_c1949-N,c,N
SBep2_c274-I,c,I
SBep6_d789-N,d,N
SBep28_d252-N,d,N
SBep28_u436-N,u,N
SBep6_j448-I,j,I
SBep23_o327-N,o,N
SBep28_c121-I,c,I
SBep21_d473-I,d,I
SBep6_d838-I,d,I
SBep21_c1201-N,c,N
SBep21_d1887-I,d,I
SBep23_d299-N,d,N
SBep21_d1577-I,d,I
SBep2_d365-N,d,N
SBep21_d885-I,d,I
SBep6_c986-I,c,I
SBep28_c576-N,c,N
SBep23_c726-N,c,N
SBep6_c31-N,c,N
SBep6_j931-N,j,N
SBep21_d1708-I,d,I
SBep23_c831-N,c,N
SBep21_s856-I,s,I
SBep28_d172-I,d,I
SBep23_d1144-N,d,N
SBep28_c333-N,c,N
SBep23_c375-I,c,I
SBep6_c339-I,c,I
SBep2_c35-N,c,N
SBep23_o619-I,o,I
SBep23_d789-I,d,I
SBep6_j297-N,j,N
SBep2_d146-N,d,N
SBep21_c984-N,c,N
SBep6_d361-I,d,I
SBep6_d400-I,d,I
SBep2_d472-N,d,N
SBep23_o1020-N,o,N
SBep6_d983-I,d,I
SBep6_c966-N,c,N
SBep23_d762-N,d,N
SBep21_d1694-I,d,I
SBep23_c986-N,c,N
SBep6_c298-N,c,N
SBep23_d1153-N,d,N
SBep2_c572-I,c,I
SBep23_d1045-N,d,N
SBep21_d224-N,d,N
SBep21_s31-N,s,N
SBep23_d113-I,d,I
SBep21_d1627-N,d,N
SBep6_d605-N,d,N
SBep28_c593-I,c,I
SBep23_o976-N,o,N
SBep21_d1851-N,d,N
SBep2_d592-I,d,I
SBep23_o1062-I,o,I
SBep23_d1282-N,d,N
SBep23_o1041-N,o,N
SBep21_c754-N,c,N
SBep23_d1128-I,d,I
SBep28_c86-I,c,I
SBep21_c188-I,c,I
SBep6_d620-N,d,N
SBep21_s571-I,s,I
SBep28_c262-N,c,N
SBep6_c190-I,c,I
SBep21_c1255-N,c,N
SBep2_c517-I,c,I
SBep28_c88-N,c,N
SBep23_c837-N,c,N
SBep6_j396-I,j,I
SBep21_c506-I,c,I
SBep21_d1573-N,d,N
SBep23_c416-I,c,I
SBep2_d241-I,d,I
SBep21_c432-N,c,N
SBep6_j206-I,j,I
SBep6_j68-N,j,N
SBep6_j875-N,j,N
SBep21_d60-I,d,I
SBep6_d727-I,d,I
SBep2_e509-N,e,N
SBep28_d13-N,d,N
SBep21_c1795-N,c,N
SBep6_d738-N,d,N
SBep2_d608-N,d,N
SBep23_c781-N,c,N
SBep6_d673-I,d,I
SBep23_o808-N,o,N
SBep21_c119-I,c,I
SBep2_e208-N,e,N
SBep28_u277-N,u,N
SBep6_d323-N,d,N
SBep21_d321-I,d,I
SBep21_c1198-N,c,N
SBep2_c467-I,c,I
SBep23_d1474-I,d,I
SBep28_c34-N,c,N
SBep2_c55-I,c,I
SBep6_j60-I,j,I
SBep28_u488-N,u,N
SBep23_d440-N,d,N
SBep6_d859-N,d,N
SBep28_c348-N,c,N
SBep2_d471-I,d,I
SBep21_c1597-I,c,I
SBep6_j636-I,j,I
SBep21_d166-I,d,I
SBep21_d128-I,d,I
SBep23_d411-I,d,I
SBep21_c802-I,c,I
SBep21_c781-I,c,I
SBep6_d257-I,d,I
SBep21_c1677-N,c,N
SBep21_c1463-I,c,I
SBep23_o673-N,o,N
SBep28_c640-I,c,I
SBep28_c53-I,c,I
SBep6_j277-I,j,I
SBep6_j486-N,j,N
SBep23_o423-N,o,N
SBep21_d241-N,d,N
SBep23_o894-N,o,N
SBep28_d253-N,d,N
SBep21_c946-N,c,N
SBep21_s1068-I,s,I
SBep2_d425-I,d,I
SBep28_c366-I,c,I
SBep2_d138-I,d,I
SBep28_u566-N,u,N
SBep6_j194-N,j,N
SBep6_j384-I,j,I
SBep6_c357-I,c,I
SBep6_j142-I,j,I
SBep21_d1110-I,d,I
SBep21_c625-I,c,I
SBep6_c774-I,c,I
SBep28_u537-N,u,N
SBep6_j410-I,j,I
SBep2_d79-I,d,I
SBep21_s758-N,s,N
SBep28_d671-N,d,N
SBep6_c17-I,c,I
SBep28_d679-N,d,N
SBep23_d436-N,d,N
SBep21_c1768-I,c,I
SBep28_c163-N,c,N
SBep21_s1780-N,s,N
SBep6_c338-I,c,I
SBep23_d582-I,d,I
SBep28_d698-N,d,N
SBep21_d608-I,d,I
SBep21_c1244-I,c,I
SBep6_d415-N,d,N
SBep23_c1204-N,c,N
SBep28_u64-N,u,N
SBep23_o414-I,o,I
SBep6_j768-N,j,N
SBep21_s603-N,s,N
SBep28_d190-N,d,N
SBep6_d341-I,d,I
SBep21_c966-I,c,I
SBep23_d1298-I,d,I
SBep2_e233-I,e,I
SBep6_c762-N,c,N
SBep2_d95-N,d,N
SBep2_d567-N,d,N
SBep21_c1436-I,c,I
SBep21_d138-I,d,I
SBep6_c42-I,c,I
SBep21_s626-I,s,I
SBep23_c791-I,c,I
SBep21_d270-I,d,I
SBep23_d1352-I,d,I
SBep21_s544-N,s,N
SBep21_s1060-N,s,N
SBep23_c899-N,c,N
SBep6_c200-I,c,I
SBep23_o728-N,o,N
SBep21_d277-I,d,I
SBep28_d223-I,d,I
SBep28_c162-N,c,N
SBep23_o1245-N,o,N
SBep21_d1828-N,d,N
SBep23_o56-N,o,N
SBep6_j553-I,j,I
SBep2_d375-N,d,N
SBep6_d588-I,d,I
SBep6_d191-I,d,I
SBep21_d719-N,d,N
SBep6_c1033-I,c,I
SBep21_s480-N,s,N
SBep28_c419-N,c,N
SBep28_c299-N,c,N
SBep21_c1304-I,c,I
SBep6_d851-I,d,I
SBep23_c1450-N,c,N
SBep2_c388-N,c,N
SBep21_d1648-I,d,I
SBep23_c1217-N,c,N
SBep2_c402-I,c,I
SBep28_c554-N,c,N
SBep6_d21-N,d,N
SBep2_c482-N,c,N
SBep21_d1846-I,d,I
SBep23_c74-N,c,N
SBep23_o28-I,o,I
SBep28_c45-N,c,N
SBep21_d1898-I,d,I
SBep28_d582-N,d,N
SBep23_d200-I,d,I
SBep21_d1853-N,d,N
SBep6_c815-I,c,I
SBep21_d1178-N,d,N
SBep23_c1351-I,c,I
SBep28_d17-N,d,N
SBep6_d759-I,d,I
SBep23_c306-I,c,I
SBep21_s507-N,s,N
SBep6_j125-I,j,I
SBep21_d871-I,d,I
SBep21_c837-N,c,N
SBep28_d385-N,d,N
SBep6_d534-N,d,N
SBep23_d566-N,d,N
SBep23_o119-I,o,I
SBep21_d992-N,d,N
SBep2_c534-I,c,I
SBep28_c3-N,c,N
SBep23_o234-N,o,N
SBep23_d1519-N,d,N
SBep6_d207-I,d,I
SBep21_d1906-I,d,I
SBep21_c1445-I,c,I
SBep21_c239-N,c,N
SBep23_d962-N,d,N
SBep21_c1536-N,c,N
SBep23_d1372-N,d,N
SBep2_d594-I,d,I
SBep28_d145-N,d,N
SBep21_c1937-I,c,I
SBep6_d291-I,d,I
SBep23_d525-N,d,N
SBep6_d956-N,d,N
SBep21_s553-I,s,I
SBep21_c371-I,c,I
SBep21_d404-I,d,I
SBep23_d43-I,d,I
SBep23_o1264-N,o,N
SBep28_u661-N,u,N
SBep21_c1473-I,c,I
SBep23_d149-N,d,N
SBep2_e434-N,e,N
SBep21_s894-N,s,N
SBep21_s1267-N,s,N
SBep23_c862-N,c,N
SBep2_d18-N,d,N
SBep21_d696-I,d,I
SBep6_c485-I,c,I
SBep21_d233-N,d,N
SBep23_d631-N,d,N
SBep23_c908-N,c,N
SBep21_c1263-N,c,N
SBep6_c1041-N,c,N
SBep23_d281-N,d,N
SBep21_d1681-I,d,I
SBep6_d284-I,d,I
SBep21_c568-I,c,I
SBep23_o1092-I,o,I
SBep23_d1079-I,d,I
SBep6_c255-N,c,N
SBep23_d1349-I,d,I
SBep21_s1295-N,s,N
SBep2_d4-I,d,I
SBep6_c741-I,c,I
SBep28_c244-N,c,N
SBep21_c317-I,c,I
SBep2_c493-I,c,I
SBep6_c583-N,c,N
SBep6_d441-I,d,I
SBep6_j370-I,j,I
SBep2_c216-I,c,I
SBep23_c1188-N,c,N
SBep2_e131-N,e,N
SBep28_d54-I,d,I
SBep23_d27-I,d,I
SBep2_c483-N,c,N
SBep6_d451-N,d,N
SBep28_u5-N,u,N
SBep23_c1173-N,c,N
SBep23_d465-N,d,N
SBep28_c383-N,c,N
SBep23_d743-N,d,N
SBep2_e258-I,e,I
SBep21_d237-I,d,I
SBep21_c1843-I,c,I
SBep28_d442-N,d,N
SBep21_d1430-I,d,I
SBep2_c557-N,c,N
SBep21_d294-I,d,I
SBep2_c181-I,c,I
SBep21_d1232-N,d,N
SBep6_j722-I,j,I
SBep23_d1259-N,d,N
SBep6_d470-N,d,N
SBep23_o407-I,o,I
SBep21_s403-I,s,I
SBep21_d823-I,d,I
SBep21_s96-N,s,N
SBep23_d547-N,d,N
SBep21_c1004-I,c,I
SBep23_c446-N,c,N
SBep28_c605-N,c,N
SBep21_c1889-I,c,I
SBep28_c571-N,c,N
SBep6_d43-I,d,I
SBep23_d1526-N,d,N
SBep21_s519-N,s,N
SBep23_c1113-N,c,N
SBep23_d265-N,d,N
SBep2_c403-I,c,I
SBep21_c1700-I,c,I
SBep21_d458-I,d,I
SBep23_d195-N,d,N
SBep2_e103-I,e,I
SBep21_c693-I,c,I
SBep21_d1652-N,d,N
SBep2_e27-N,e,N
SBep21_c230-N,c,N
SBep6_d213-N,d,N
SBep28_c7-N,c,N
SBep28_c224-N,c,N
SBep21_d297-I,d,I
SBep23_d541-N,d,N
SBep2_c65-I,c,I
SBep21_c1505-N,c,N
SBep6_j463-N,j,N
SBep2_c200-N,c,N
SBep23_c1152-N,c,N
SBep21_s324-I,s,I
SBep2_c565-I,c,I
SBep21_d1537-N,d,N
SBep28_c651-N,c,N
SBep2_c52-N,c,N
SBep2_c474-I,c,I
SBep6_j520-I,j,I
SBep6_j311-I,j,I
SBep2_d335-I,d,I
SBep6_d14-I,d,I
SBep28_c135-N,c,N
SBep28_u435-N,u,N
SBep23_c589-N,c,N
SBep21_d372-I,d,I
SBep21_s1383-N,s,N
SBep28_d639-N,d,N
SBep2_c299-N,c,N
SBep6_j549-I,j,I
SBep2_d377-N,d,N
SBep2_c342-I,c,I
SBep2_d546-N,d,N
SBep6_c694-I,c,I
SBep23_o343-I,o,I
SBep2_e579-N,e,N
SBep23_d978-N,d,N
SBep21_d901-I,d,I
SBep6_c444-I,c,I
SBep6_d678-N,d,N
SBep23_c151-N,c,N
SBep23_c601-N,c,N
SBep2_d529-I,d,I
SBep28_d69-I,d,I
SBep21_d319-I,d,I
SBep21_d615-I,d,I
SBep21_s1431-I,s,I
SBep28_d432-N,d,N
SBep23_o1407-N,o,N
SBep23_o367-N,o,N
SBep6_c721-I,c,I
SBep2_c38-N,c,N
SBep21_d21-I,d,I
SBep21_d959-N,d,N
SBep6_d144-N,d,N
SBep21_d335-I,d,I
SBep2_d301-I,d,I
SBep21_d1560-N,d,N
SBep21_d1375-N,d,N
SBep2_c533-I,c,I
SBep6_j814-I,j,I
SBep6_c98-N,c,N
SBep28_c636-I,c,I
SBep2_e341-N,e,N
SBep21_d169-I,d,I
SBep21_s1444-I,s,I
SBep2_e371-N,e,N
SBep23_d66-I,d,I
SBep28_d533-I,d,I
SBep6_d718-I,d,I
SBep21_d1122-I,d,I
SBep28_c152-I,c,I
SBep23_d498-I,d,I
SBep21_c845-N,c,N
SBep6_d864-N,d,N
SBep21_d785-N,d,N
SBep23_d783-I,d,I
SBep28_d153-I,d,I
SBep21_d378-I,d,I
SBep6_c353-I,c,I
SBep21_d1264-I,d,I
SBep23_d1420-N,d,N
SBep2_c410-I,c,I
SBep6_j447-N,j,N
SBep23_o430-N,o,N
SBep6_c374-I,c,I
SBep23_d385-I,d,I
SBep21_s1446-I,s,I
SBep21_d1366-N,d,N
SBep28_c296-N,c,N
SBep23_c705-N,c,N
SBep21_c1160-N,c,N
SBep21_c1333-I,c,I
SBep6_j418-I,j,I
SBep6_j843-I,j,I
SBep21_s1839-N,s,N
SBep2_d488-N,d,N
SBep6_d312-I,d,I
SBep23_c169-N,c,N
SBep23_d1357-N,d,N
SBep23_d1318-I,d,I
SBep23_d502-N,d,N
SBep6_c7-N,c,N
SBep23_o1241-N,o,N
SBep2_e503-I,e,I
SBep21_s374-I,s,I
SBep6_d294-I,d,I
SBep6_d424-I,d,I
SBep2_c470-N,c,N
SBep23_o394-N,o,N
SBep23_o701-I,o,I
SBep23_o1163-N,o,N
SBep2_d228-I,d,I
SBep23_c1467-I,c,I
SBep21_c1566-I,c,I
SBep23_o1359-N,o,N
SBep21_s396-N,s,N
SBep21_d193-N,d,N
SBep6_j997-N,j,N
SBep21_c1703-I,c,I
SBep21_c1007-I,c,I
SBep21_d351-N,d,N
SBep21_d373-I,d,I
SBep23_d1131-N,d,N
SBep6_c49-N,c,N
SBep6_d852-I,d,I
SBep23_d1497-I,d,I
SBep23_o1269-N,o,N
SBep21_d288-I,d,I
SBep23_c279-N,c,N
SBep21_d1216-I,d,I
SBep23_c503-N,c,N
SBep21_c1475-I,c,I
SBep21_c1394-N,c,N
SBep6_c732-N,c,N
SBep6_d842-I,d,I
SBep6_j719-I,j,I
SBep6_c224-N,c,N
SBep21_d1666-I,d,I
SBep23_d335-I,d,I
SBep6_j443-I,j,I
SBep2_d573-I,d,I
SBep28_u463-N,u,N
SBep6_c728-I,c,I
SBep6_d54-I,d,I
SBep28_c423-N,c,N
SBep23_c352-N,c,N
SBep23_o1090-I,o,I
SBep28_d730-I,d,I
SBep28_c546-N,c,N
SBep6_d1062-I,d,I
SBep28_c682-I,c,I
SBep23_d146-N,d,N
SBep21_d1818-I,d,I
SBep21_d1813-N,d,N
SBep23_d753-N,d,N
SBep2_d46-I,d,I
SBep2_d343-I,d,I
SBep21_c503-I,c,I
SBep21_c156-I,c,I
SBep21_s1325-I,s,I
SBep28_d719-N,d,N
SBep6_d136-I,d,I
SBep28_c354-N,c,N
SBep6_j183-I,j,I
SBep21_d504-I,d,I
SBep28_d246-N,d,N
SBep21_s1608-N,s,N
SBep23_d1242-N,d,N
SBep6_j1038-I,j,I
SBep28_c295-I,c,I
SBep23_d1288-N,d,N
SBep23_d266-N,d,N
SBep28_c453-N,c,N
SBep21_d1582-N,d,N
SBep28_u654-N,u,N
SBep2_c40-N,c,N
SBep23_c605-N,c,N
SBep21_c337-N,c,N
SBep6_d217-N,d,N
SBep6_c77-I,c,I
SBep21_d931-I,d,I
SBep2_d191-N,d,N
SBep2_d29-N,d,N
SBep21_c793-I,c,I
SBep6_c697-I,c,I
SBep2_e339-I,e,I
SBep21_c1002-I,c,I
SBep21_d150-I,d,I
SBep21_c1817-N,c,N
SBep21_d1128-I,d,I
SBep21_c1866-I,c,I
SBep23_c109-I,c,I
SBep23_o702-I,o,I
SBep28_d614-N,d,N
SBep23_d918-N,d,N
SBep23_o1505-N,o,N
SBep2_e37-N,e,N
SBep21_d594-N,d,N
SBep23_c645-N,c,N
SBep21_c1402-N,c,N
SBep21_s1429-I,s,I
SBep2_e334-I,e,I
SBep21_d1303-I,d,I
SBep6_j633-I,j,I
SBep2_d577-I,d,I
SBep23_d586-N,d,N
SBep2_e314-N,e,N
SBep21_c832-I,c,I
SBep23_c891-N,c,N
SBep23_c980-N,c,N
SBep2_c392-N,c,N
SBep23_d421-I,d,I
SBep6_d421-I,d,I
SBep23_o1119-N,o,N
SBep23_d144-I,d,I
SBep28_c167-N,c,N
SBep6_d123-I,d,I
SBep21_d624-I,d,I
SBep28_u123-I,u,I
SBep6_d303-I,d,I
SBep2_e536-N,e,N
SBep6_j139-I,j,I
SBep23_c1299-N,c,N
SBep21_c799-I,c,I
SBep21_d1939-I,d,I
SBep21_c475-I,c,I
SBep28_d478-N,d,N
SBep2_d378-N,d,N
SBep23_d1429-N,d,N
SBep6_j280-I,j,I
SBep21_d1351-N,d,N
SBep28_c84-N,c,N
SBep21_d130-I,d,I
SBep21_c338-N,c,N
SBep2_e505-N,e,N
SBep21_s1218-I,s,I
SBep23_o854-N,o,N
SBep23_d310-I,d,I
SBep2_c590-I,c,I
SBep21_d614-I,d,I
SBep6_d382-I,d,I
SBep23_d60-I,d,I
SBep6_c383-I,c,I
SBep21_d1944-N,d,N
SBep21_d745-I,d,I
SBep21_c1695-I,c,I
SBep23_c1477-I,c,I
SBep2_e17-I,e,I
SBep28_c690-I,c,I
SBep28_d517-I,d,I
SBep6_c416-N,c,N
SBep23_c307-I,c,I
SBep2_e441-I,e,I
SBep2_e456-N,e,N
SBep21_d623-I,d,I
SBep28_d505-N,d,N
SBep23_d1069-N,d,N
SBep21_c420-I,c,I
SBep21_c1238-N,c,N
SBep23_o796-I,o,I
SBep23_d698-I,d,I
SBep2_c513-N,c,N
SBep21_s485-N,s,N
SBep21_d1422-N,d,N
SBep6_j117-I,j,I
SBep21_s64-I,s,I
SBep2_d148-N,d,N
SBep21_c1638-I,c,I
SBep23_c125-I,c,I
SBep23_c383-N,c,N
SBep21_s1674-I,s,I
SBep2_e368-I,e,I
SBep6_j971-N,j,N
SBep21_c1334-I,c,I
SBep28_c549-N,c,N
SBep23_c579-N,c,N
SBep23_c87-N,c,N
SBep23_c196-N,c,N
SBep23_o1102-N,o,N
SBep28_c100-I,c,I
SBep2_c48-N,c,N
SBep21_c565-I,c,I
SBep21_d1378-I,d,I
SBep21_c14-N,c,N
SBep23_d874-I,d,I
SBep28_d677-I,d,I
SBep21_c1678-N,c,N
SBep21_d1243-I,d,I
SBep6_d837-I,d,I
SBep21_d1367-N,d,N
SBep23_d145-I,d,I
SBep23_d640-I,d,I
SBep2_d618-I,d,I
SBep21_c1635-I,c,I
SBep6_d976-N,d,N
SBep2_c511-I,c,I
SBep23_o1171-N,o,N
SBep28_d336-N,d,N
SBep6_j781-N,j,N
SBep21_c1169-I,c,I
SBep23_c734-I,c,I
SBep6_j1040-I,j,I
SBep2_d463-I,d,I
SBep23_d519-N,d,N
SBep21_c1254-N,c,N
SBep21_d778-N,d,N
SBep21_d1407-N,d,N
SBep23_d1140-N,d,N
SBep28_d391-N,d,N
SBep2_e6-N,e,N
SBep6_c527-I,c,I
SBep2_d96-N,d,N
SBep23_c607-N,c,N
SBep28_u367-N,u,N
SBep23_c839-N,c,N
SBep28_d393-I,d,I
SBep2_d128-N,d,N
SBep2_d271-I,d,I
SBep28_c174-I,c,I
SBep21_d1019-N,d,N
SBep28_c75-N,c,N
SBep23_c773-N,c,N
SBep2_c393-N,c,N
SBep23_d342-I,d,I
SBep28_c288-N,c,N
SBep28_c250-I,c,I
SBep6_d558-I,d,I
SBep21_c1559-I,c,I
SBep23_o65-I,o,I
SBep23_o425-N,o,N
SBep21_c1656-I,c,I
SBep6_d223-I,d,I
SBep6_j203-I,j,I
SBep28_c696-I,c,I
SBep28_u245-N,u,N
SBep21_d1630-N,d,N
SBep6_j904-I,j,I
SBep21_c244-I,c,I
SBep6_j637-I,j,I
SBep23_c815-N,c,N
SBep2_d76-N,d,N
SBep6_d385-I,d,I
SBep21_c987-I,c,I
SBep21_c541-N,c,N
SBep2_d124-I,d,I
SBep23_d886-N,d,N
SBep23_c677-N,c,N
SBep21_d1223-N,d,N
SBep2_c219-N,c,N
SBep6_c600-N,c,N
SBep6_j854-I,j,I
SBep23_o6-N,o,N
SBep6_d299-I,d,I
SBep6_d893-N,d,N
SBep6_d127-I,d,I
SBep21_d831-I,d,I
SBep21_d1205-N,d,N
SBep23_d897-N,d,N
SBep28_d524-N,d,N
SBep6_j1012-N,j,N
SBep6_c351-I,c,I
SBep6_c995-N,c,N
SBep21_s353-N,s,N
SBep23_o179-N,o,N
SBep21_d1477-N,d,N
SBep28_c256-N,c,N
SBep23_o471-N,o,N
SBep21_d1321-N,d,N
SBep23_d578-N,d,N
SBep21_d1903-N,d,N
SBep23_c19-I,c,I
SBep21_d187-I,d,I
SBep23_d95-I,d,I
SBep2_d230-I,d,I
SBep6_j107-N,j,N
SBep21_d1511-I,d,I
SBep28_u377-N,u,N
SBep28_d52-I,d,I
SBep21_s1922-I,s,I
SBep2_d269-N,d,N
SBep21_c876-N,c,N
SBep21_c599-I,c,I
SBep6_d884-N,d,N
SBep2_d633-I,d,I
SBep21_s524-N,s,N
SBep2_c293-I,c,I
SBep6_j530-N,j,N
SBep21_c819-I,c,I
SBep21_d653-N,d,N
SBep2_c632-N,c,N
SBep28_d665-I,d,I
SBep23_o42-I,o,I
SBep21_s155-I,s,I
SBep23_d569-N,d,N
SBep21_c387-I,c,I
SBep21_c1154-I,c,I
SBep21_c414-I,c,I
SBep21_s1697-N,s,N
SBep23_d466-N,d,N
SBep23_d267-N,d,N
SBep28_c645-I,c,I
SBep6_c2-N,c,N
SBep28_d77-I,d,I
SBep28_c258-N,c,N
SBep21_d284-I,d,I
SBep23_d765-N,d,N
SBep6_d538-N,d,N
SBep23_c1132-N,c,N
SBep21_d1365-N,d,N
SBep2_c11-N,c,N
SBep6_c355-I,c,I
SBep21_d891-I,d,I
SBep6_d71-I,d,I
SBep21_c1622-I,c,I
SBep23_d1436-N,d,N
SBep21_d415-I,d,I
SBep21_c110-N,c,N
SBep6_c848-I,c,I
SBep23_c10-N,c,N
SBep23_d904-I,d,I
SBep28_d363-I,d,I
SBep6_c497-N,c,N
SBep6_c626-N,c,N
SBep21_d1316-I,d,I
SBep2_d309-I,d,I
SBep6_d993-N,d,N
SBep21_s1631-N,s,N
SBep23_o1377-N,o,N
SBep23_o1105-N,o,N
SBep21_c557-I,c,I
SBep21_d1588-I,d,I
SBep28_c284-N,c,N
SBep23_c1455-N,c,N
SBep6_j156-I,j,I
SBep6_d236-N,d,N
SBep6_d640-N,d,N
SBep28_c663-I,c,I
SBep21_d142-I,d,I
SBep21_s1510-I,s,I
SBep21_d1415-I,d,I
SBep21_c248-I,c,I
SBep2_c144-N,c,N
SBep21_c598-I,c,I
SBep28_d535-I,d,I
SBep21_c1544-I,c,I
SBep6_d542-I,d,I
SBep21_c1508-N,c,N
SBep21_d412-I,d,I
SBep2_c83-I,c,I
SBep21_c1767-I,c,I
SBep21_d996-I,d,I
SBep21_d332-I,d,I
SBep28_c287-N,c,N
SBep23_c786-N,c,N
SBep6_d695-I,d,I
SBep23_c1278-N,c,N
SBep21_s774-N,s,N
SBep23_c690-N,c,N
SBep23_c278-N,c,N
SBep28_c105-I,c,I
SBep28_c680-I,c,I
SBep21_d1936-I,d,I
SBep21_d782-I,d,I
SBep21_c1809-N,c,N
SBep6_d398-I,d,I
SBep23_o954-N,o,N
SBep23_c766-N,c,N
SBep21_s356-N,s,N
SBep21_c1398-I,c,I
SBep6_c572-N,c,N
SBep6_d607-N,d,N
SBep21_d202-I,d,I
SBep6_c260-I,c,I
SBep6_c491-I,c,I
SBep23_c1277-N,c,N
SBep23_d230-I,d,I
SBep6_j616-I,j,I
SBep21_c889-I,c,I
SBep6_d978-I,d,I
SBep23_o671-N,o,N
SBep23_o334-N,o,N
SBep21_s71-N,s,N
SBep28_c464-N,c,N
SBep21_d1603-N,d,N
SBep23_o1365-N,o,N
SBep23_d870-I,d,I
SBep2_e457-N,e,N
SBep21_s325-I,s,I
SBep23_c817-N,c,N
