id,speaker,label
SBep21_c157-I,c,I
SBep4_c1194-N,c,N
SBep6_c383-I,c,I
SBep16_c380-I,c,I
SBep28_c405-N,c,N
SBep19_c533-N,c,N
SBep16_c195-N,c,N
SBep13_c258-N,c,N
SBep3_c1112-I,c,I
SBep16_c385-I,c,I
SBep13_c609-N,c,N
SBep13_c730-N,c,N
SBep21_c1683-I,c,I
SBep13_c395-N,c,N
SBep19_c449-I,c,I
SBep21_c826-I,c,I
SBep19_c146-N,c,N
SBep16_c28-I,c,I
SBep21_c1905-I,c,I
SBep2_c421-I,c,I
SBep16_c482-I,c,I
SBep19_c325-I,c,I
SBep28_c640-I,c,I
SBep6_c49-N,c,N
SBep27_c456-I,c,I
SBep3_c1289-N,c,N
SBep6_c728-I,c,I
SBep4_c1109-N,c,N
SBep21_c1729-N,c,N
SBep28_c690-I,c,I
SBep21_c244-I,c,I
SBep16_c277-N,c,N
SBep3_c1358-I,c,I
SBep4_c30-I,c,I
SBep3_c429-N,c,N
SBep3_c71-N,c,N
SBep3_c645-I,c,I
SBep19_c288-I,c,I
SBep19_c249-N,c,N
SBep19_c341-N,c,N
SBep28_c607-N,c,N
SBep23_c162-N,c,N
SBep19_c86-I,c,I
SBep21_c197-I,c,I
SBep14_c151-I,c,I
SBep3_c508-I,c,I
SBep23_c1392-I,c,I
SBep16_c67-I,c,I
SBep4_c986-N,c,N
SBep16_c68-I,c,I
SBep28_c95-I,c,I
SBep21_c819-I,c,I
SBep28_c608-N,c,N
SBep21_c1436-I,c,I
SBep28_c264-N,c,N
SBep19_c526-N,c,N
SBep4_c165-I,c,I
SBep28_c374-N,c,N
SBep23_c746-N,c,N
SBep21_c625-I,c,I
SBep23_c1477-I,c,I
SBep4_c963-N,c,N
SBep13_c31-N,c,N
SBep13_c641-N,c,N
SBep21_c604-N,c,N
SBep6_c228-N,c,N
SBep27_c350-I,c,I
SBep6_c293-I,c,I
SBep21_c1304-I,c,I
SBep19_c418-N,c,N
SBep23_c1152-N,c,N
SBep14_c106-N,c,N
SBep4_c1062-I,c,I
SBep3_c929-N,c,N
SBep23_c488-N,c,N
SBep27_c458-I,c,I
SBep14_c551-N,c,N
SBep23_c677-N,c,N
SBep28_c227-N,c,N
SBep23_c1043-N,c,N
SBep14_c430-N,c,N
SBep23_c115-I,c,I
SBep28_c228-N,c,N
SBep19_c45-I,c,I
SBep3_c713-N,c,N
SBep23_c817-N,c,N
SBep28_c65-N,c,N
SBep23_c1170-N,c,N
SBep28_c99-I,c,I
SBep6_c162-N,c,N
SBep16_c271-I,c,I
SBep21_c562-I,c,I
SBep21_c371-I,c,I
SBep3_c1162-I,c,I
SBep6_c529-I,c,I
SBep28_c645-I,c,I
SBep21_c1154-I,c,I
SBep21_c728-I,c,I
SBep21_c1339-N,c,N
SBep27_c441-I,c,I
SBep6_c353-I,c,I
SBep13_c264-N,c,N
SBep23_c757-N,c,N
SBep6_c2-N,c,N
SBep3_c1262-N,c,N
SBep6_c955-N,c,N
SBep28_c284-N,c,N
SBep21_c1182-N,c,N
SBep19_c415-N,c,N
SBep4_c363-I,c,I
SBep21_c1327-I,c,I
SBep21_c1475-I,c,I
SBep3_c1191-N,c,N
SBep19_c469-N,c,N
SBep15_c600-N,c,N
SBep21_c411-I,c,I
SBep23_c114-I,c,I
SBep15_c655-I,c,I
SBep21_c806-I,c,I
SBep14_c352-I,c,I
SBep3_c1242-I,c,I
SBep3_c643-I,c,I
SBep23_c415-I,c,I
SBep6_c444-I,c,I
SBep19_c343-N,c,N
SBep21_c1114-I,c,I
SBep23_c831-N,c,N
SBep6_c420-I,c,I
SBep23_c352-N,c,N
SBep2_c319-N,c,N
SBep21_c1443-I,c,I
SBep28_c693-N,c,N
SBep14_c158-N,c,N
SBep21_c315-I,c,I
SBep4_c202-N,c,N
SBep3_c1081-N,c,N
SBep3_c575-I,c,I
SBep27_c291-I,c,I
SBep16_c119-I,c,I
SBep16_c46-N,c,N
SBep3_c375-N,c,N
SBep13_c115-N,c,N
SBep3_c1069-N,c,N
SBep23_c659-N,c,N
SBep21_c165-I,c,I
SBep16_c470-I,c,I
SBep28_c248-I,c,I
SBep21_c1821-I,c,I
SBep21_c1420-N,c,N
SBep27_c226-N,c,N
SBep21_c1678-N,c,N
SBep14_c645-I,c,I
SBep28_c459-N,c,N
SBep27_c503-I,c,I
SBep6_c102-N,c,N
SBep3_c809-I,c,I
SBep4_c41-I,c,I
SBep2_c534-I,c,I
SBep13_c385-N,c,N
SBep3_c2-N,c,N
SBep28_c696-I,c,I
SBep14_c313-I,c,I
SBep16_c181-N,c,N
SBep19_c261-N,c,N
SBep6_c1058-N,c,N
SBep2_c188-N,c,N
SBep3_c420-N,c,N
SBep6_c26-I,c,I
SBep19_c199-N,c,N
SBep15_c484-N,c,N
SBep21_c1592-N,c,N
SBep13_c580-N,c,N
SBep2_c308-N,c,N
SBep21_c1479-N,c,N
SBep21_c327-I,c,I
SBep3_c405-I,c,I
SBep14_c672-I,c,I
SBep3_c869-I,c,I
SBep23_c112-I,c,I
SBep6_c485-I,c,I
SBep4_c556-N,c,N
SBep21_c221-N,c,N
SBep14_c728-I,c,I
SBep16_c534-N,c,N
SBep23_c895-N,c,N
SBep28_c174-I,c,I
SBep4_c259-I,c,I
SBep21_c1808-N,c,N
SBep3_c1319-I,c,I
SBep3_c422-N,c,N
SBep3_c1159-I,c,I
SBep14_c448-I,c,I
SBep21_c65-I,c,I
SBep21_c470-I,c,I
SBep27_c362-I,c,I
SBep6_c190-I,c,I
SBep3_c596-I,c,I
SBep21_c1398-I,c,I
SBep28_c700-N,c,N
SBep2_c295-N,c,N
SBep27_c501-I,c,I
SBep3_c650-I,c,I
SBep4_c1128-N,c,N
SBep3_c697-N,c,N
SBep2_c257-N,c,N
SBep27_c15-N,c,N
SBep23_c847-N,c,N
SBep16_c118-I,c,I
SBep6_c216-N,c,N
SBep3_c1079-N,c,N
SBep21_c759-I,c,I
SBep4_c128-N,c,N
SBep21_c330-I,c,I
SBep16_c41-I,c,I
SBep14_c239-N,c,N
SBep21_c248-I,c,I
SBep23_c422-N,c,N
SBep13_c685-N,c,N
SBep14_c275-I,c,I
SBep3_c318-I,c,I
SBep19_c242-I,c,I
SBep15_c76-N,c,N
SBep14_c366-N,c,N
SBep3_c1121-N,c,N
SBep21_c564-I,c,I
SBep14_c67-I,c,I
SBep16_c424-I,c,I
SBep14_c338-I,c,I
SBep3_c1015-N,c,N
SBep16_c144-N,c,N
SBep15_c466-I,c,I
SBep13_c69-N,c,N
SBep13_c456-N,c,N
SBep6_c141-I,c,I
SBep14_c172-N,c,N
SBep21_c1334-I,c,I
SBep19_c336-N,c,N
SBep19_c102-I,c,I
SBep21_c980-I,c,I
SBep28_c588-N,c,N
SBep21_c167-I,c,I
SBep6_c527-I,c,I
SBep3_c471-N,c,N
SBep19_c466-N,c,N
SBep19_c457-I,c,I
SBep14_c606-N,c,N
SBep21_c1544-I,c,I
SBep23_c361-N,c,N
SBep3_c1399-I,c,I
SBep14_c224-I,c,I
SBep3_c474-N,c,N
SBep21_c660-N,c,N
SBep4_c1032-N,c,N
SBep6_c744-I,c,I
SBep2_c355-N,c,N
SBep28_c568-N,c,N
SBep2_c73-I,c,I
SBep14_c499-I,c,I
SBep16_c546-N,c,N
SBep27_c33-N,c,N
SBep27_c340-I,c,I
SBep6_c25-N,c,N
SBep28_c341-N,c,N
SBep23_c652-N,c,N
SBep15_c5-N,c,N
SBep23_c1494-I,c,I
SBep4_c583-N,c,N
SBep3_c507-I,c,I
SBep6_c746-N,c,N
SBep16_c141-N,c,N
SBep23_c280-N,c,N
SBep21_c1473-I,c,I
SBep21_c921-I,c,I
SBep6_c521-I,c,I
SBep16_c249-I,c,I
SBep23_c81-N,c,N
SBep28_c243-N,c,N
SBep23_c12-N,c,N
SBep3_c1288-N,c,N
SBep21_c1576-I,c,I
SBep21_c552-I,c,I
SBep23_c950-N,c,N
SBep19_c440-I,c,I
SBep23_c413-I,c,I
SBep21_c1317-I,c,I
SBep23_c1408-N,c,N
SBep4_c82-N,c,N
SBep21_c1413-I,c,I
SBep14_c36-N,c,N
SBep28_c685-I,c,I
SBep21_c1206-N,c,N
SBep14_c204-N,c,N
SBep27_c205-I,c,I
SBep6_c48-N,c,N
SBep21_c814-I,c,I
SBep3_c1277-N,c,N
SBep21_c1768-I,c,I
SBep2_c278-I,c,I
SBep3_c1297-I,c,I
SBep16_c472-N,c,N
SBep21_c506-I,c,I
SBep3_c1374-I,c,I
SBep27_c173-N,c,N
SBep28_c545-N,c,N
SBep19_c247-N,c,N
SBep21_c377-I,c,I
SBep4_c1029-I,c,I
SBep3_c984-I,c,I
SBep4_c1056-N,c,N
SBep21_c1224-N,c,N
SBep21_c414-I,c,I
SBep6_c397-I,c,I
SBep23_c340-N,c,N
SBep14_c563-I,c,I
SBep23_c625-N,c,N
SBep4_c814-N,c,N
SBep27_c232-N,c,N
SBep4_c183-N,c,N
SBep27_c203-I,c,I
SBep28_c86-I,c,I
SBep6_c665-N,c,N
SBep14_c560-I,c,I
SBep2_c190-N,c,N
SBep2_c239-I,c,I
SBep16_c517-I,c,I
SBep28_c351-N,c,N
SBep28_c699-I,c,I
SBep28_c683-I,c,I
SBep13_c138-N,c,N
SBep4_c733-I,c,I
SBep14_c18-N,c,N
SBep4_c1014-I,c,I
SBep21_c1661-I,c,I
SBep21_c139-I,c,I
SBep4_c325-N,c,N
SBep13_c657-N,c,N
SBep28_c498-N,c,N
SBep23_c1014-I,c,I
SBep2_c376-I,c,I
SBep21_c1455-I,c,I
SBep4_c358-N,c,N
SBep13_c274-N,c,N
SBep6_c227-N,c,N
SBep3_c241-I,c,I
SBep28_c481-N,c,N
SBep23_c104-I,c,I
SBep4_c113-N,c,N
SBep14_c666-N,c,N
SBep14_c349-N,c,N
SBep19_c12-N,c,N
SBep3_c337-N,c,N
SBep2_c83-I,c,I
SBep4_c981-N,c,N
SBep21_c343-I,c,I
SBep21_c223-N,c,N
SBep14_c246-I,c,I
SBep23_c716-N,c,N
SBep19_c252-N,c,N
SBep21_c984-N,c,N
SBep3_c1134-I,c,I
SBep23_c387-N,c,N
SBep15_c571-N,c,N
SBep23_c404-I,c,I
SBep21_c61-I,c,I
SBep3_c1274-N,c,N
SBep19_c282-I,c,I
SBep13_c427-N,c,N
SBep3_c1416-I,c,I
SBep14_c538-I,c,I
SBep2_c58-N,c,N
SBep3_c941-N,c,N
SBep14_c372-I,c,I
SBep15_c99-I,c,I
SBep3_c1334-N,c,N
SBep3_c1130-I,c,I
SBep21_c1320-I,c,I
SBep23_c784-N,c,N
SBep23_c1213-N,c,N
SBep27_c29-N,c,N
SBep4_c949-N,c,N
SBep2_c590-I,c,I
SBep16_c492-I,c,I
SBep13_c680-N,c,N
SBep4_c402-N,c,N
SBep3_c466-I,c,I
SBep13_c616-N,c,N
SBep15_c227-N,c,N
SBep13_c584-N,c,N
SBep13_c611-N,c,N
SBep6_c157-I,c,I
SBep6_c92-N,c,N
SBep4_c883-N,c,N
SBep28_c121-I,c,I
SBep19_c356-N,c,N
SBep16_c89-N,c,N
SBep23_c1222-N,c,N
SBep14_c449-I,c,I
SBep27_c106-N,c,N
SBep13_c818-I,c,I
SBep21_c1559-I,c,I
SBep23_c110-I,c,I
SBep6_c42-I,c,I
SBep19_c421-N,c,N
SBep23_c1203-N,c,N
SBep21_c1162-N,c,N
SBep28_c290-N,c,N
SBep3_c1040-I,c,I
SBep6_c116-I,c,I
SBep6_c77-I,c,I
SBep6_c751-I,c,I
SBep16_c333-I,c,I
SBep4_c256-I,c,I
SBep4_c144-I,c,I
SBep6_c747-N,c,N
SBep3_c1273-N,c,N
SBep2_c493-I,c,I
SBep6_c572-N,c,N
SBep28_c674-I,c,I
SBep16_c503-I,c,I
SBep13_c453-I,c,I
SBep28_c518-I,c,I
SBep14_c295-I,c,I
SBep23_c1134-N,c,N
SBep21_c968-N,c,N
SBep4_c1202-N,c,N
SBep21_c149-I,c,I
SBep28_c724-N,c,N
SBep14_c242-I,c,I
SBep14_c459-I,c,I
SBep14_c226-N,c,N
SBep21_c599-I,c,I
SBep4_c225-N,c,N
SBep28_c678-I,c,I
SBep4_c879-I,c,I
SBep4_c164-I,c,I
SBep16_c261-N,c,N
SBep13_c558-N,c,N
SBep3_c558-I,c,I
SBep14_c379-I,c,I
SBep19_c214-I,c,I
SBep3_c989-I,c,I
SBep27_c113-I,c,I
SBep21_c1125-I,c,I
SBep4_c896-I,c,I
SBep21_c1536-N,c,N
SBep23_c766-N,c,N
SBep15_c509-N,c,N
SBep3_c953-I,c,I
SBep21_c1246-I,c,I
SBep23_c1205-N,c,N
SBep4_c1234-N,c,N
SBep16_c308-N,c,N
SBep28_c564-N,c,N
SBep13_c419-N,c,N
SBep23_c1530-N,c,N
SBep23_c616-N,c,N
SBep3_c438-I,c,I
SBep14_c288-I,c,I
SBep21_c714-I,c,I
SBep23_c1517-N,c,N
SBep19_c493-I,c,I
SBep3_c876-I,c,I
SBep14_c142-I,c,I
SBep14_c103-N,c,N
SBep19_c250-N,c,N
SBep21_c700-I,c,I
SBep13_c64-N,c,N
SBep16_c106-I,c,I
SBep16_c73-I,c,I
SBep3_c1012-N,c,N
SBep21_c86-I,c,I
SBep2_c32-N,c,N
SBep19_c445-N,c,N
SBep16_c164-N,c,N
SBep2_c47-N,c,N
SBep14_c602-N,c,N
SBep2_c591-I,c,I
SBep16_c187-I,c,I
SBep16_c512-I,c,I
SBep2_c544-N,c,N
SBep2_c292-N,c,N
SBep2_c55-I,c,I
SBep21_c305-N,c,N
SBep15_c199-I,c,I
SBep3_c948-I,c,I
SBep27_c263-N,c,N
SBep21_c5-N,c,N
SBep28_c686-I,c,I
SBep14_c201-N,c,N
SBep6_c1048-N,c,N
SBep15_c659-N,c,N
SBep13_c317-I,c,I
SBep6_c374-I,c,I
SBep3_c1313-I,c,I
SBep21_c472-I,c,I
SBep23_c58-I,c,I
SBep28_c682-I,c,I
SBep23_c1414-N,c,N
SBep15_c8-I,c,I
SBep28_c600-N,c,N
SBep6_c591-I,c,I
SBep27_c90-N,c,N
SBep6_c81-N,c,N
SBep4_c779-I,c,I
SBep19_c204-I,c,I
SBep13_c741-N,c,N
SBep3_c470-N,c,N
SBep23_c410-I,c,I
SBep23_c1127-N,c,N
SBep16_c564-N,c,N
SBep16_c282-I,c,I
SBep3_c1381-N,c,N
SBep21_c874-N,c,N
SBep3_c31-I,c,I
SBep19_c509-I,c,I
SBep19_c99-N,c,N
SBep16_c464-N,c,N
SBep28_c43-N,c,N
SBep28_c651-N,c,N
SBep27_c381-I,c,I
SBep13_c784-N,c,N
SBep28_c68-I,c,I
SBep14_c308-N,c,N
SBep23_c400-I,c,I
SBep21_c987-I,c,I
SBep4_c1104-N,c,N
SBep21_c1285-I,c,I
SBep2_c520-I,c,I
SBep4_c32-I,c,I
SBep28_c486-N,c,N
SBep27_c64-I,c,I
SBep3_c333-N,c,N
SBep19_c327-I,c,I
SBep13_c447-N,c,N
SBep28_c446-N,c,N
SBep23_c867-N,c,N
SBep4_c780-N,c,N
SBep16_c191-I,c,I
SBep28_c427-N,c,N
SBep13_c545-N,c,N
SBep19_c416-N,c,N
SBep23_c1277-N,c,N
SBep3_c696-N,c,N
SBep3_c681-N,c,N
SBep4_c355-I,c,I
SBep16_c202-N,c,N
SBep21_c333-N,c,N
SBep23_c91-I,c,I
SBep21_c1889-I,c,I
SBep16_c169-N,c,N
SBep28_c56-N,c,N
SBep27_c227-N,c,N
SBep23_c681-N,c,N
SBep4_c587-N,c,N
SBep6_c298-N,c,N
SBep13_c403-N,c,N
SBep13_c151-N,c,N
SBep3_c1019-I,c,I
SBep16_c327-N,c,N
SBep15_c508-N,c,N
SBep2_c181-I,c,I
SBep23_c583-N,c,N
SBep4_c661-N,c,N
SBep15_c192-I,c,I
SBep19_c443-I,c,I
SBep28_c97-I,c,I
SBep28_c261-N,c,N
SBep19_c372-N,c,N
SBep19_c452-N,c,N
SBep23_c420-N,c,N
SBep14_c245-I,c,I
SBep3_c331-N,c,N
SBep21_c1725-N,c,N
SBep13_c812-N,c,N
SBep3_c1037-N,c,N
SBep16_c130-N,c,N
SBep16_c571-I,c,I
SBep16_c287-I,c,I
SBep3_c316-I,c,I
SBep14_c68-I,c,I
SBep23_c19-I,c,I
SBep14_c240-N,c,N
SBep19_c80-I,c,I
SBep19_c423-I,c,I
SBep23_c1406-N,c,N
SBep19_c72-I,c,I
SBep21_c161-I,c,I
SBep4_c186-I,c,I
SBep13_c739-N,c,N
SBep16_c299-N,c,N
SBep19_c463-I,c,I
SBep14_c418-I,c,I
SBep14_c343-N,c,N
SBep14_c112-N,c,N
SBep3_c1403-N,c,N
SBep14_c556-N,c,N
SBep3_c326-N,c,N
SBep15_c488-N,c,N
SBep3_c986-I,c,I
SBep3_c608-I,c,I
SBep4_c859-N,c,N
SBep13_c432-N,c,N
SBep2_c483-N,c,N
SBep21_c1127-I,c,I
SBep28_c51-I,c,I
SBep14_c129-I,c,I
SBep28_c89-N,c,N
SBep21_c706-N,c,N
SBep13_c443-N,c,N
SBep4_c366-I,c,I
SBep23_c1223-N,c,N
SBep16_c501-I,c,I
SBep21_c1089-I,c,I
SBep3_c899-I,c,I
SBep4_c1241-N,c,N
SBep15_c251-N,c,N
SBep21_c1169-I,c,I
SBep13_c143-I,c,I
SBep14_c72-I,c,I
SBep19_c383-N,c,N
SBep21_c1932-N,c,N
SBep3_c616-N,c,N
SBep3_c1327-I,c,I
SBep6_c50-N,c,N
SBep27_c109-I,c,I
SBep4_c269-I,c,I
SBep27_c107-N,c,N
SBep13_c358-N,c,N
SBep27_c339-I,c,I
SBep19_c263-I,c,I
SBep28_c483-N,c,N
SBep21_c1566-I,c,I
SBep23_c1005-N,c,N
SBep28_c387-N,c,N
SBep13_c536-N,c,N
SBep2_c179-N,c,N
SBep14_c211-N,c,N
SBep16_c23-I,c,I
SBep15_c437-N,c,N
SBep19_c70-I,c,I
SBep6_c412-N,c,N
SBep28_c575-N,c,N
SBep14_c370-I,c,I
SBep15_c233-I,c,I
SBep13_c574-N,c,N
SBep4_c968-N,c,N
SBep16_c366-N,c,N
SBep15_c404-N,c,N
SBep21_c952-N,c,N
SBep6_c777-N,c,N
SBep21_c1812-N,c,N
SBep3_c455-N,c,N
SBep23_c59-I,c,I
SBep16_c522-N,c,N
SBep6_c541-I,c,I
SBep16_c528-I,c,I
SBep14_c43-I,c,I
SBep23_c986-N,c,N
SBep19_c277-I,c,I
SBep13_c780-N,c,N
SBep3_c1126-N,c,N
SBep23_c590-I,c,I
SBep21_c1238-N,c,N
SBep16_c336-I,c,I
SBep28_c406-N,c,N
SBep28_c301-N,c,N
SBep21_c1039-I,c,I
SBep6_c998-N,c,N
SBep6_c647-I,c,I
SBep6_c517-N,c,N
SBep3_c897-I,c,I
SBep6_c560-N,c,N
SBep21_c750-I,c,I
SBep3_c1216-N,c,N
SBep3_c1196-I,c,I
SBep21_c974-I,c,I
SBep21_c1912-I,c,I
SBep4_c1017-I,c,I
SBep3_c253-I,c,I
SBep19_c275-I,c,I
SBep23_c1200-N,c,N
SBep23_c90-N,c,N
SBep21_c607-I,c,I
SBep3_c804-I,c,I
SBep16_c322-N,c,N
SBep19_c211-I,c,I
SBep21_c1116-I,c,I
SBep4_c543-N,c,N
SBep15_c315-N,c,N
SBep15_c420-I,c,I
SBep19_c442-I,c,I
SBep16_c98-N,c,N
SBep23_c1126-N,c,N
SBep19_c323-I,c,I
SBep27_c139-N,c,N
SBep16_c276-I,c,I
SBep6_c226-N,c,N
SBep27_c175-I,c,I
SBep23_c1048-I,c,I
SBep27_c180-I,c,I
SBep4_c1249-N,c,N
SBep28_c297-N,c,N
SBep4_c286-N,c,N
SBep6_c338-I,c,I
SBep21_c1695-I,c,I
SBep4_c314-N,c,N
SBep3_c928-N,c,N
SBep28_c592-I,c,I
SBep19_c273-I,c,I
SBep19_c280-I,c,I
SBep16_c37-I,c,I
SBep16_c284-I,c,I
SBep6_c422-I,c,I
SBep23_c1212-N,c,N
SBep3_c1044-N,c,N
SBep19_c278-I,c,I
SBep4_c669-N,c,N
SBep21_c1638-I,c,I
SBep28_c702-I,c,I
SBep23_c448-N,c,N
SBep3_c12-I,c,I
SBep13_c629-N,c,N
SBep21_c1260-I,c,I
SBep27_c440-I,c,I
SBep13_c601-N,c,N
SBep21_c251-N,c,N
SBep21_c733-N,c,N
SBep14_c177-N,c,N
SBep19_c181-N,c,N
SBep19_c2-N,c,N
SBep13_c321-N,c,N
SBep27_c197-I,c,I
SBep15_c430-I,c,I
SBep6_c822-I,c,I
SBep6_c984-I,c,I
SBep4_c886-N,c,N
SBep3_c1173-I,c,I
SBep28_c18-N,c,N
SBep4_c806-N,c,N
SBep3_c282-N,c,N
SBep15_c178-N,c,N
SBep27_c45-N,c,N
SBep13_c401-N,c,N
SBep15_c342-I,c,I
SBep3_c1218-N,c,N
SBep3_c187-N,c,N
SBep21_c387-I,c,I
SBep21_c642-N,c,N
SBep3_c398-N,c,N
SBep14_c262-N,c,N
SBep23_c305-N,c,N
SBep13_c202-N,c,N
SBep27_c329-N,c,N
SBep14_c506-N,c,N
SBep23_c1191-N,c,N
SBep14_c431-N,c,N
SBep3_c945-I,c,I
SBep15_c371-I,c,I
SBep14_c340-N,c,N
SBep21_c1703-I,c,I
SBep6_c31-N,c,N
SBep21_c1902-N,c,N
SBep27_c210-I,c,I
SBep6_c295-I,c,I
SBep19_c233-I,c,I
SBep13_c168-I,c,I
SBep27_c324-I,c,I
SBep3_c1125-N,c,N
SBep2_c390-N,c,N
SBep3_c843-I,c,I
SBep13_c590-N,c,N
SBep3_c603-I,c,I
SBep23_c1053-I,c,I
SBep27_c296-I,c,I
SBep13_c547-N,c,N
SBep19_c489-I,c,I
SBep4_c1171-N,c,N
SBep4_c597-N,c,N
SBep13_c136-I,c,I
SBep21_c1166-I,c,I
SBep23_c982-N,c,N
SBep4_c824-N,c,N
SBep23_c963-N,c,N
SBep2_c403-I,c,I
SBep19_c436-I,c,I
SBep6_c714-I,c,I
SBep27_c402-N,c,N
SBep3_c998-N,c,N
SBep14_c354-I,c,I
SBep14_c254-N,c,N
SBep28_c610-N,c,N
SBep6_c419-N,c,N
SBep21_c820-I,c,I
SBep13_c312-N,c,N
SBep21_c593-I,c,I
SBep2_c211-N,c,N
SBep21_c475-I,c,I
SBep13_c766-N,c,N
SBep4_c872-N,c,N
SBep6_c548-I,c,I
SBep4_c1215-N,c,N
SBep23_c1447-N,c,N
SBep2_c410-I,c,I
SBep14_c592-I,c,I
SBep6_c783-N,c,N
SBep27_c348-I,c,I
SBep23_c798-N,c,N
SBep19_c4-N,c,N
SBep13_c328-I,c,I
SBep4_c686-N,c,N
SBep14_c260-N,c,N
SBep23_c224-I,c,I
SBep4_c206-N,c,N
SBep6_c20-N,c,N
SBep21_c946-N,c,N
SBep6_c200-I,c,I
SBep16_c173-N,c,N
SBep23_c919-N,c,N
SBep21_c670-I,c,I
SBep14_c132-I,c,I
SBep27_c9-I,c,I
SBep2_c490-I,c,I
SBep23_c1204-N,c,N
SBep4_c775-N,c,N
SBep14_c138-I,c,I
SBep13_c54-I,c,I
SBep21_c1437-I,c,I
SBep4_c1224-N,c,N
SBep21_c1207-N,c,N
SBep14_c268-N,c,N
SBep13_c451-N,c,N
SBep6_c1011-N,c,N
SBep4_c197-I,c,I
SBep3_c933-I,c,I
SBep21_c566-I,c,I
SBep2_c245-I,c,I
SBep23_c1094-N,c,N
SBep19_c54-I,c,I
SBep21_c281-I,c,I
SBep23_c10-N,c,N
SBep14_c27-I,c,I
SBep6_c472-N,c,N
SBep14_c184-I,c,I
SBep4_c160-N,c,N
SBep14_c188-I,c,I
SBep15_c308-N,c,N
SBep23_c393-N,c,N
SBep14_c461-I,c,I
SBep21_c1767-I,c,I
SBep21_c99-I,c,I
SBep3_c511-I,c,I
SBep13_c257-N,c,N
SBep3_c1129-I,c,I
SBep14_c347-N,c,N
SBep13_c209-N,c,N
SBep2_c582-N,c,N
SBep14_c124-N,c,N
SBep6_c112-I,c,I
SBep4_c218-N,c,N
SBep23_c313-I,c,I
SBep15_c596-N,c,N
SBep28_c644-I,c,I
SBep27_c520-N,c,N
SBep21_c466-I,c,I
SBep2_c78-I,c,I
SBep3_c1348-I,c,I
SBep28_c467-N,c,N
SBep3_c746-N,c,N
SBep23_c100-I,c,I
SBep3_c992-I,c,I
SBep21_c1897-I,c,I
SBep21_c1240-N,c,N
SBep23_c1186-N,c,N
SBep6_c351-I,c,I
SBep4_c1208-N,c,N
SBep14_c357-I,c,I
SBep4_c1244-I,c,I
SBep21_c1434-I,c,I
SBep3_c426-I,c,I
SBep19_c202-I,c,I
SBep19_c408-N,c,N
SBep14_c497-I,c,I
SBep19_c48-N,c,N
SBep19_c497-I,c,I
SBep27_c79-N,c,N
SBep4_c156-N,c,N
SBep28_c553-N,c,N
SBep19_c20-N,c,N
SBep6_c423-I,c,I
SBep23_c1215-N,c,N
SBep6_c815-I,c,I
SBep19_c461-I,c,I
SBep16_c234-I,c,I
SBep2_c105-N,c,N
SBep3_c987-I,c,I
SBep16_c363-N,c,N
SBep3_c1194-N,c,N
SBep6_c721-I,c,I
SBep4_c111-N,c,N
SBep13_c727-N,c,N
SBep3_c583-N,c,N
SBep28_c187-N,c,N
SBep21_c578-N,c,N
SBep23_c86-N,c,N
SBep21_c1700-I,c,I
SBep19_c284-I,c,I
SBep28_c201-N,c,N
SBep2_c288-I,c,I
SBep21_c1600-N,c,N
SBep23_c883-N,c,N
SBep2_c402-I,c,I
SBep28_c205-N,c,N
SBep6_c638-I,c,I
SBep2_c572-I,c,I
SBep28_c359-N,c,N
SBep16_c11-I,c,I
SBep15_c3-I,c,I
SBep15_c462-N,c,N
SBep19_c135-N,c,N
SBep21_c1594-N,c,N
SBep19_c68-I,c,I
SBep21_c1405-N,c,N
SBep28_c636-I,c,I
SBep6_c74-I,c,I
SBep23_c688-N,c,N
SBep16_c242-I,c,I
SBep28_c352-N,c,N
SBep23_c693-N,c,N
SBep23_c853-N,c,N
SBep3_c1366-I,c,I
SBep4_c350-N,c,N
SBep16_c230-N,c,N
SBep6_c675-I,c,I
SBep19_c310-I,c,I
SBep3_c131-N,c,N
SBep16_c218-N,c,N
SBep2_c77-N,c,N
SBep3_c919-I,c,I
SBep2_c467-I,c,I
SBep2_c517-I,c,I
SBep14_c552-N,c,N
SBep23_c213-N,c,N
SBep6_c164-N,c,N
SBep6_c1-N,c,N
SBep3_c1094-I,c,I
SBep28_c241-N,c,N
SBep3_c805-I,c,I
SBep21_c722-N,c,N
SBep23_c862-N,c,N
SBep19_c212-I,c,I
SBep3_c577-I,c,I
SBep19_c124-I,c,I
SBep23_c125-I,c,I
SBep23_c682-N,c,N
SBep28_c217-N,c,N
SBep3_c300-I,c,I
SBep28_c667-I,c,I
SBep28_c136-N,c,N
SBep23_c1012-I,c,I
SBep14_c484-I,c,I
SBep3_c731-I,c,I
SBep27_c450-I,c,I
SBep21_c1061-N,c,N
SBep28_c383-N,c,N
SBep23_c1284-N,c,N
SBep3_c610-I,c,I
SBep6_c442-I,c,I
SBep3_c711-N,c,N
SBep21_c1937-I,c,I
SBep28_c402-N,c,N
SBep14_c16-I,c,I
SBep28_c28-N,c,N
SBep28_c200-N,c,N
SBep27_c102-I,c,I
SBep2_c300-N,c,N
SBep13_c357-N,c,N
SBep27_c464-N,c,N
SBep14_c593-N,c,N
SBep19_c507-N,c,N
SBep3_c503-I,c,I
SBep28_c105-I,c,I
SBep21_c789-N,c,N
SBep28_c395-N,c,N
SBep2_c381-I,c,I
SBep6_c446-I,c,I
SBep27_c53-N,c,N
SBep14_c261-N,c,N
