filename,speaker,label,transcription
SPPep12_r230-N.wav,r,N,how long what is jasmine break
SPPep12_r231-N.wav,r,N,i dismiss i only care about the kid
SPPep12_r232-N.wav,r,N,
SPPep12_r233-N.wav,r,N,
SPPep12_r234-N.wav,r,N,
SPPep12_r235-N.wav,r,N,the invitation has an address i guess
SPPep12_r236-N.wav,r,N,set an area for meeting for the funeral
SPPep12_r237-N.wav,r,N,it is the third of the port
SPPep12_r238-N.wav,r,N,set work
SPPep12_r239-N.wav,r,N,yes
SPPep12_r241-N.wav,r,N,actually i need you to do an animal handling track event
SPPep12_r242-N.wav,r,N,i realized i should probably check how attached you it is and also like how will be the internet
SPPep12_r243-N.wav,r,N,it's attached an obedient
SPPep12_r244-N.wav,r,N,is there
SPPep12_r245-N.wav,r,N,yeah
SPPep12_r246-N.wav,r,N,yes
SPPep12_r247-N.wav,r,N,really understand wolf
SPPep12_r249-N.wav,r,N,
SPPep12_r25-N.wav,r,N,
SPPep12_r250-N.wav,r,N,surprises that you coming back to get them back the product is what causes for death
SPPep12_r251-N.wav,r,N,will i need an have yoste to get
SPPep12_r252-N.wav,r,N,ok so
SPPep12_r253-N.wav,r,N,what is the morning of tell me what you do
SPPep12_r254-N.wav,r,N,
SPPep12_r255-N.wav,r,N,gregory the ghost chicken
SPPep12_r256-N.wav,r,N,i was going to say i don't need to know who i don't need the name to be spoiled for me
SPPep12_r257-N.wav,r,N,gregory peck is a perfect name for a good chicken
SPPep12_r258-N.wav,r,N,ok i'm just gonna tell you what happens
SPPep12_r259-N.wav,r,N,you guys aren't leaving your house
SPPep12_r26-I.wav,r,I,repeat grove how do you get rid of ghost poop
SPPep12_r260-N.wav,r,N,ok
SPPep12_r261-N.wav,r,N,will baker
SPPep12_r262-N.wav,r,N,because remember like when you were northville war the car like except for us joslin cars relax divide known to you
SPPep12_r263-N.wav,r,N,yeah
SPPep12_r264-N.wav,r,N,go to the ship it's pretty big
SPPep12_r265-N.wav,r,N,it's got a banner on it
SPPep12_r266-I.wav,r,I,i think it was thanks for the memories frad
SPPep12_r267-N.wav,r,N,no
SPPep12_r268-N.wav,r,N,no it's supposed correctly
SPPep12_r269-N.wav,r,N,it's black with white type kind of like a funk that is hand drawn you know it crucifix
SPPep12_r27-I.wav,r,I,do you have to like kill a bag
SPPep12_r270-N.wav,r,N,use a few queen up on the decks and you arrive and there's like a lion of people waiting to get on like
SPPep12_r271-N.wav,r,N,is kind of crowd to be on us
SPPep12_r273-N.wav,r,N,would you can you can probably as soon is there because fred was so well known that a lot of people are attending the funeral
SPPep12_r274-N.wav,r,N,you go forward and go closer to the ship and right before you enter before you get on the floor walk i think is what it is called you you are created by couple of queen recognize
SPPep12_r275-N.wav,r,N,handing out of rain jackets raincoats to the people getting on the ship
SPPep12_r276-N.wav,r,N,end more settings
SPPep12_r277-N.wav,r,N,i realize that if it was ten then you'll have gotten there
SPPep12_r278-N.wav,r,N,where's the option of caloncho raincoat
SPPep12_r279-N.wav,r,N,you are having a rain gear and fishmonger's
SPPep12_r28-N.wav,r,N,so you wake up
SPPep12_r280-N.wav,r,N,more to says
SPPep12_r281-N.wav,r,N,handsome keys like physical keys not keyboards with rum numbers on them
SPPep12_r282-N.wav,r,N,more than two keys
SPPep12_r283-I.wav,r,I,go track
SPPep12_r284-N.wav,r,N,what is the gastrointestinal
SPPep12_r285-N.wav,r,N,i said track
SPPep12_r286-N.wav,r,N,ok
SPPep12_r287-N.wav,r,N,number three one three two
SPPep12_r288-N.wav,r,N,what did you guys do the
SPPep12_r289-N.wav,r,N,kind of dandelion hands use to whichever grab them i guess
SPPep12_r29-N.wav,r,N,i assume joslin probably wakes up pretty early
SPPep12_r290-N.wav,r,N,ok figure out your room situation
SPPep12_r291-N.wav,r,N,set
SPPep12_r292-N.wav,r,N,for
SPPep12_r293-N.wav,r,N,ok and frankie ruiz together and glory gregory peck and josh ritter
SPPep12_r294-N.wav,r,N,play also imagine hum with me
SPPep12_r295-N.wav,r,N,play some music to drive
SPPep12_r296-N.wav,r,N,two
SPPep12_r297-I.wav,r,I,set you can't steal it
SPPep12_r298-N.wav,r,N,yes
SPPep12_r299-N.wav,r,N,at one thirty there is an announcement over some speakers and it says
SPPep12_r30-N.wav,r,N,what's what are yall situations read waking up
SPPep12_r300-I.wav,r,I,what's trending again
SPPep12_r301-N.wav,r,N,record a mask not over the loudspeaker and it says
SPPep12_r302-N.wav,r,N,ok let's third times a charm
SPPep12_r303-N.wav,r,N,announcement over the loud speaker and it says
SPPep12_r304-N.wav,r,N,ok
SPPep12_r305-N.wav,r,N,alright
SPPep12_r306-N.wav,r,N,
SPPep12_r307-N.wav,r,N,alright
SPPep12_r308-N.wav,r,N,record
SPPep12_r309-N.wav,r,N,facts field better on the water thank you feels online
SPPep12_r31-N.wav,r,N,i but there's a group like in the branch who has like a running group like in early morning
SPPep12_r32-N.wav,r,N,ok so mellows part of that
SPPep12_r33-N.wav,r,N,put on quavo singer codes accidentally
SPPep12_r34-N.wav,r,N,ethan what how does what's glorious morning routine
SPPep12_r35-N.wav,r,N,what's the business
SPPep12_r36-N.wav,r,N,figured the world is a great way for spreading disease
SPPep12_r37-N.wav,r,N,i've been listening to a lot of starbomb which is a medical history show
SPPep12_r38-N.wav,r,N,
SPPep12_r39-N.wav,r,N,it is fun
SPPep12_r40-N.wav,r,N,so joshua mela return from their run
SPPep12_r41-N.wav,r,N,all eat breakfast and do whatever else maybe shower
SPPep12_r42-N.wav,r,N,it's a weekday so you go to work
SPPep12_r43-N.wav,r,N,i don't know i don't want to tell you what you're doing
SPPep12_r44-N.wav,r,N,alani company supplied apartment
SPPep12_r45-N.wav,r,N,oh i live in a company supplied apartment ok
SPPep12_r46A-N.wav,r,N,alright see go to bears office for your i guess this is part of your morning routine as well going to mars office in
SPPep12_r46B-I.wav,r,I,your work work
SPPep12_r47-N.wav,r,N,i need to
SPPep12_r48-N.wav,r,N,what
SPPep12_r49-N.wav,r,N,yes not vedo it a bit
SPPep12_r50-N.wav,r,N,i someone who can get it fifty about graphic design in my world that is not an issue so
SPPep12_r51-N.wav,r,N,i said no but today improv
SPPep12_r52-N.wav,r,N,find
SPPep12_r53-N.wav,r,N,shuffle released when i said take a break what was it
SPPep12_r54-N.wav,r,N,hold those dots because the kind of online with what i had in mind already
SPPep12_r55-N.wav,r,N,so
SPPep12_r56-N.wav,r,N,where is also im gonna see that you guys told him about what happened with luther instead
SPPep12_r57-N.wav,r,N,i just wanna have pull them all the information
SPPep12_r58-N.wav,r,N,listen listen to it we don't need to rehash it
SPPep12_r59-N.wav,r,N,yes that's what i said he sing the truth
SPPep12_r6-N.wav,r,N,listen to reducer cells in our characters
SPPep12_r60-N.wav,r,N,can you take a break
SPPep12_r61-N.wav,r,N,no
SPPep12_r62-N.wav,r,N,oh and then he directs you too the sentient resources department
SPPep12_r63-N.wav,r,N,it's sentiment resources because they're sentient species other than human so it's not just human resources
SPPep12_r64-N.wav,r,N,
SPPep12_r65-N.wav,r,N,yes
SPPep12_r66-N.wav,r,N,ok so i'll go to the
SPPep12_r67-N.wav,r,N,play walk outside
SPPep12_r68-N.wav,r,N,ok
SPPep12_r69-N.wav,r,N,what is gorgeous outside
SPPep12_r7-N.wav,r,N,is it gonna be a consistant thing
SPPep12_r70-N.wav,r,N,is there a ghost chicken
SPPep12_r71-N.wav,r,N,message if you melodies win and frank go to the start apartments.com
SPPep12_r72-N.wav,r,N,end you me with us the head of the department
SPPep12_r73-N.wav,r,N,no not the head of apartment just one of the members green tea
SPPep12_r74-N.wav,r,N,they have a name tag that says tom thomson on it and then he him pronouns
SPPep12_r75-N.wav,r,N,play the way downtown san because that's the only person who has tweeted in the so soo pretty hashtag but they tweeted in two thousand fifteen
SPPep12_r76-N.wav,r,N,hey portal
SPPep12_r78-I.wav,r,I,take a video new tweet
SPPep12_r79-N.wav,r,N,yes
SPPep12_r8-N.wav,r,N,i'm mad
SPPep12_r80-I.wav,r,I,anything right now
SPPep12_r81-N.wav,r,N,no anything
SPPep12_r82-I.wav,r,I,right
SPPep12_r83-I.wav,r,I,please visit your local store center to learn more about stones
SPPep12_r84-I.wav,r,I,
SPPep12_r85-N.wav,r,N,yes feat stwo
SPPep12_r87-N.wav,r,N,ok so name texas time come home soon underneath
SPPep12_r88-N.wav,r,N,and then he answers shit
SPPep12_r89-I.wav,r,I,scheduling because it doesn't actually matter
SPPep12_r9-N.wav,r,N,usual pronounce and i also use all characters accept the ones being played by the four people also play
SPPep12_r90-N.wav,r,N,he says
SPPep12_r91-N.wav,r,N,for you feel tapping vibrating in your happy
SPPep12_r92-N.wav,r,N,ok make the checks required
SPPep12_r93-N.wav,r,N,ok you make it working bluetooth
SPPep12_r94-N.wav,r,N,is not the most aerodynamic but it works
SPPep12_r95-N.wav,r,N,sorry i was thinking out of ten hold on
SPPep12_r96-N.wav,r,N,you make what looks like a bluetooth earpiece
SPPep12_r97-N.wav,r,N,when you try to use it it does not work
SPPep12_r98-N.wav,r,N,is just like a shelf
SPPep12_r99-N.wav,r,N,can you hear
SPPep12_y1-N.wav,y,N,
SPPep12_y10-I.wav,y,I,that's classifies
SPPep12_y11-N.wav,y,N,hey portal should i want to know that he wakes up ghost to the bathroom has breakfast
SPPep12_y12-N.wav,y,N,
SPPep12_y13-N.wav,y,N,what
SPPep12_y14-N.wav,y,N,i'm taking those chicago
SPPep12_y15-N.wav,y,N,what kids
SPPep12_y16-N.wav,y,N,yes
SPPep12_y17-I.wav,y,I,disco chicken
SPPep12_y18-N.wav,y,N,
SPPep12_y19-N.wav,y,N,let me just make one for myself
SPPep12_y2-N.wav,y,N,both
SPPep12_y20-N.wav,y,N,
SPPep12_y21-N.wav,y,N,yes
SPPep12_y22-N.wav,y,N,
SPPep12_y23-I.wav,y,I,i hear the ocean
SPPep12_y24-N.wav,y,N,happy why is the ocean called
SPPep12_y25-I.wav,y,I,this is definitely not a good chicken using a tablo
SPPep12_y26-I.wav,y,I,
SPPep12_y27-N.wav,y,N,i have
SPPep12_y28-I.wav,y,I,yes
SPPep12_y29-I.wav,y,I,play preferences were midnight oil week
SPPep12_y3-I.wav,y,I,i want to hear again
SPPep12_y30-I.wav,y,I,turn it wasn't just a puppy
SPPep12_y31-N.wav,y,N,
SPPep12_y32-N.wav,y,N,yes
SPPep12_y33-N.wav,y,N,
SPPep12_y34-I.wav,y,I,no bar
SPPep12_y35-I.wav,y,I,get crunk
SPPep12_y36-N.wav,y,N,score
SPPep12_y37-N.wav,y,N,
SPPep12_y38-N.wav,y,N,learn to dance
SPPep12_y39-N.wav,y,N,launch deb's daughter zero
SPPep12_y4-N.wav,y,N,
SPPep12_y40-N.wav,y,N,skill
SPPep12_y41-N.wav,y,N,what is the name of me to make it so that my slide of hand chicks or not at zero
SPPep12_y42-N.wav,y,N,
SPPep12_y43-N.wav,y,N,
SPPep12_y44-N.wav,y,N,
SPPep12_y45-N.wav,y,N,i said how you are chicken
SPPep12_y46-N.wav,y,N,
SPPep12_y47-N.wav,y,N,
SPPep12_y48-I.wav,y,I,no they are again
SPPep12_y49-N.wav,y,N,
SPPep12_y5-N.wav,y,N,yes
SPPep12_y50-N.wav,y,N,i don't want to do that
SPPep12_y51-N.wav,y,N,turn off
SPPep12_y52-N.wav,y,N,southern liquid inside
SPPep12_y53-N.wav,y,N,
SPPep12_y54-N.wav,y,N,should i bring an animal man
SPPep12_y55-N.wav,y,N,crackers
SPPep12_y56-N.wav,y,N,french version
SPPep12_y57-N.wav,y,N,add swim trunks just in case
SPPep12_y58-N.wav,y,N,end of course life changes underwear and stuff like that
SPPep12_y59-N.wav,y,N,looks like
SPPep12_y6-I.wav,y,I,yes pigs
SPPep12_y60-I.wav,y,I,crank a time of wonder
SPPep12_y61-N.wav,y,N,also has nice little boy time break with it
SPPep12_y62-N.wav,y,N,
SPPep12_y63-N.wav,y,N,the fifteen
SPPep12_y64-N.wav,y,N,i said good
SPPep12_y65-N.wav,y,N,play good morning for this trippin'
SPPep12_y66-N.wav,y,N,put this is my chicken
SPPep12_y67-N.wav,y,N,
SPPep12_y68-N.wav,y,N,
SPPep12_y69-N.wav,y,N,public transit
SPPep12_y7-I.wav,y,I,
SPPep12_y70-N.wav,y,N,
SPPep12_y71-I.wav,y,I,set a special one
SPPep12_y72-N.wav,y,N,pause video
SPPep12_y73-N.wav,y,N,yes
SPPep12_y74-I.wav,y,I,what you gonna do about albuquerque
SPPep12_y75-N.wav,y,N,search
SPPep12_y76-N.wav,y,N,what keys in my hand
SPPep12_y77-N.wav,y,N,i have old machine
SPPep12_y78-I.wav,y,I,one for gregory
SPPep12_y79-I.wav,y,I,
SPPep12_y8-N.wav,y,N,yes
SPPep12_y80-N.wav,y,N,i was just gonna take them all again
SPPep12_y81-N.wav,y,N,
SPPep12_y82-N.wav,y,N,he's got ghost details
SPPep12_y83-N.wav,y,N,hey portal
SPPep12_y84-N.wav,y,N,question how many beds how many bad ready true
SPPep12_y85-N.wav,y,N,can we shut 'em up against the wall i make a small megaman
SPPep12_y86-N.wav,y,N,never talk to check
SPPep12_y87-N.wav,y,N,respect on the boat
SPPep12_y88-N.wav,y,N,yes
SPPep12_y89-N.wav,y,N,yes
SPPep12_y9-N.wav,y,N,yes
SPPep12_y90-N.wav,y,N,cancel
SPPep12_y91-N.wav,y,N,
SPPep12_y92-N.wav,y,N,constitution says see if you tell us
SPPep12_y93-N.wav,y,N,yes
SPPep12_y94-N.wav,y,N,cancel i get along three when i get my wings
SPPep12_y95-I.wav,y,I,
SPPep12_y96-I.wav,y,I,yes
